Days,Gold Price,Oil Price,Unemployement Rate,Gross Domestic Product,Consumer Price Index,Benfica - Stock,Benfica - Probabilidade de Ganhar,Benfica - League,Benfica - Home,Benfica - Opponent,Benfica - Spectators,Benfica - Ranking,Benfica - Points,Benfica - Entry Players,Benfica - Entry Values,Benfica - Exit Players,Benfica - Exit Values,Porto - Stock,Porto - Probabilidade de Ganhar,Porto - League,Porto - Home,Porto - Opponent,Porto - Spectators,Porto - Ranking,Porto - Points,Porto - Entry Players,Porto - Entry Values,Porto - Exit Players,Porto - Exit Values,Sporting - Stock,Sporting - Probabilidade de Ganhar,Sporting - League,Sporting - Home,Sporting - Opponent,Sporting - Spectators,Sporting - Ranking,Sporting - Points,Sporting - Entry Players,Sporting - Entry Values,Sporting - Exit Players,Sporting - Exit Values,Braga - Stock,Braga - Probabilidade de Ganhar,Braga - League,Braga - Home,Braga - Opponent,Braga - Spectators,Braga - Ranking,Braga - Points,Braga - Entry Players,Braga - Entry Values,Braga - Exit Players,Braga - Exit Values
22/02/2015,,,14.300,1.900,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,0.786,22.000,C,Gil Vicente,42098,,3,,,,,,,,,,,,,,,,
21/02/2015,,,14.300,1.900,-0.210,,0.69,22,F,Moreirense,5793,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581,22.000,C,CD Nacional,8975,,3,,,,
20/02/2015,1204.400,50.340,14.300,1.900,-0.210,1.482,,,,,,,,,,,,1.482,,,,,,,,,,,,1.482,,,,,,,,,,,,1.482,,,,,,,,,,,
19/02/2015,1207.100,51.160,14.300,1.900,-0.210,1.499,,,,,,,,,,,,1.499,,,,,,,,,,,,1.499,0.173,Fase intermédia,F,Wolfsburgo,19207,,0,,,,,1.499,,,,,,,,,,,
18/02/2015,1199.700,52.140,14.300,1.900,-0.210,1.445,,,,,,,,,,,,1.445,0.434,Oitavos de final,F,FC Basileia,34464,,1,,,,,1.445,,,,,,,,,,,,1.445,,,,,,,,,,,
17/02/2015,1208.100,53.530,14.300,1.900,-0.210,1.403,,,,,,,,,,,,1.403,,,,,,,,,,,,1.403,,,,,,,,,,,,1.403,,,,,,,,,,,
16/02/2015,,,14.300,1.900,-0.210,1.550,,,,,,,,,,,,1.550,,,,,,,,,,,,1.550,,,,,,,,,,,,1.550,,,,,,,,,,,
15/02/2015,,,14.300,1.900,-0.210,,0.80,21,C,Vitória FC,40564,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674,21.000,C,Arouca,7871,,3,,,,
14/02/2015,,,14.300,1.900,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,0.634,21.000,F,Belenenses,4426,,1,,,,,,,,,,,,,,,,
13/02/2015,1226.500,52.780,14.300,1.900,-0.210,1.520,,,,,,,,,,,,1.520,0.770,21.000,C,Vitória SC,26108,,3,,,,,1.520,,,,,,,,,,,,1.520,,,,,,,,,,,
12/02/2015,1220.100,51.210,14.300,1.900,-0.210,1.557,,,,,,,,,,,,1.557,,,,,,,,,,,,1.557,,,,,,,,,,,,1.557,,,,,,,,,,,
11/02/2015,1219.000,48.840,14.300,1.900,-0.210,1.580,0.75,Meias-Finais,C,Vitória FC,13101,,3,,,,,1.580,,,,,,,,,,,,1.580,,,,,,,,,,,,1.580,,,,,,,,,,,
10/02/2015,1231.600,50.020,14.300,1.900,-0.210,1.500,,,,,,,,,,,,1.500,,,,,,,,,,,,1.500,,,,,,,,,,,,1.500,,,,,,,,,,,
09/02/2015,1240.800,52.860,14.300,1.900,-0.210,1.393,,,,,,,,,,,,1.393,,,,,,,,,,,,1.393,,,,,,,,,,,,1.393,,,,,,,,,,,
08/02/2015,,,14.300,1.900,-0.210,,0.35,20,F,Sporting,49076,,1,,,,,,,,,,,,,,,,,,0.358,20.000,C,Benfica,49076,,1,,,,,,0.367,20.000,F,Estoril,1197,,3,,,,
07/02/2015,,,14.300,1.900,-0.210,,,,,,,,,,,,,,0.742,20.000,F,Moreirense,4184,,3,1,"€4,500,000",1,"€15,000,000",,,,,,,,,,,,,,,,,,,,,1,"€300,000",,
06/02/2015,1233.900,51.690,14.300,1.900,-0.210,1.556,,,,,,,,,,,,1.556,,,,,,,,,,,,1.556,,,,,,,,,,,,1.556,,,,,,,,,,,
05/02/2015,1262.000,50.480,14.300,1.900,-0.210,1.550,,,,,,,,,,,,1.550,,,,,,,,,,,,1.550,,,,,,,,,,,,1.550,,,,,,,,,,,
04/02/2015,1263.800,48.450,14.300,1.900,-0.210,1.649,,,,,,,,,,,,1.649,,,,,,,,,,,,1.649,,,,,,,,,,,,1.649,0.435,Fase de grupos,F,Rio Ave,630,,3,,,,
03/02/2015,1259.700,53.050,14.300,1.900,-0.210,1.660,,,,,,,,,,,,1.660,,,,,,,,,,,,1.660,,,,,,,,,,,,1.660,,,,,,,,,,,
02/02/2015,1276.200,49.570,14.300,1.900,-0.210,1.655,,,,,,,,,,,,1.655,,,,,,,,1,"€2,900,000",,,1.655,,,,,,,,,,,,1.655,,,,,,,,,,,
01/02/2015,,,14.300,1.900,-0.210,,,,,,,,,,,1,"€25,000,000",,0.782,19.000,C,Paços Ferreira,24309,,3,,,,,,0.640,19.000,F,Arouca,3000,,3,,,,,,,,,,,,,,,,
31/01/2015,,,14.300,1.900,-0.390,,0.80,19,C,Boavista,40346,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/01/2015,1278.500,48.240,14.300,1.900,-0.390,1.622,,,,,,,,,,,,1.622,,,,,,,,,,,,1.622,,,,,,,,,,,,1.622,0.586,19.000,C,Moreirense,3572,,3,,,,
29/01/2015,1254.600,44.530,14.300,1.900,-0.390,1.670,,,,,,,,,,,,1.670,,,,,,,,,,,,1.670,,,,,,,,,,,,1.670,,,,,,,,,,,
28/01/2015,1285.900,44.450,14.300,1.900,-0.390,1.673,,,,,,,,,,,,1.673,0.793,Fase de grupos,C,Académica OAF,14609,,3,,,,,1.673,0.631,Fase de grupos,C,Vitória FC,9084,,1,,,,,1.673,,,,,,,,,,,
27/01/2015,1291.700,46.230,14.300,1.900,-0.390,1.651,,,,,,,,,,,,1.651,,,,,,,,,,,,1.651,,,,,,,,,,,,1.651,,,,,,,,,,,
26/01/2015,1279.400,45.150,14.300,1.900,-0.390,1.899,0.62,18,F,Paços Ferreira,6404,,0,,,,,1.899,,,,,,,,,,,,1.899,,,,,,,,,,,,1.899,,,,,,,,,,,
25/01/2015,,,14.300,1.900,-0.390,,,,,,,,,,,,,,0.667,18.000,F,Marítimo,7091,,0,,,,,,0.774,18.000,C,Académica OAF,37769,,3,,,,,,0.547,18.000,F,Boavista,4117,,0,,,,
24/01/2015,,,14.300,1.900,-0.390,,,,,,,,,,,1,"€1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/2015,1292.600,45.590,14.300,1.900,-0.390,1.661,,,,,,,,,,,,1.661,,,,,,,,,,,,1.661,,,,,,,,,,,,1.661,,,,,,,,,,,
22/01/2015,1300.700,46.310,14.300,1.900,-0.390,1.630,,,,,,,,,,,,1.630,,,,,,,,,,,,1.630,,,,,,,,,,,,1.630,,,,,,,,,,,
21/01/2015,1293.700,47.780,14.300,1.900,-0.390,1.850,0.61,Fase de grupos,F,Moreirense,2818,,3,,,,,1.850,0.453,Fase de grupos,F,Braga,8393,,1,,,,,1.850,0.496,Fase de grupos,F,Belenenses,2243,,0,,,,,1.850,0.261,Fase de grupos,C,FC Porto,8393,,1,,,,
20/01/2015,1294.200,46.390,14.300,1.900,-0.390,1.460,,,,,,,,,,1,"€15,750,000",1.460,,,,,,,,,,,,1.460,,,,,,,,,,,,1.460,,,,,,,,,,,
19/01/2015,,,14.300,1.900,-0.390,1.350,,,,,,,,,,,,1.350,,,,,,,,,,,,1.350,,,,,,,,,,,,1.350,,,,,,,,,,,
18/01/2015,,,14.300,1.900,-0.390,,0.60,17,F,Marítimo,7097,,3,,,,,,,,,,,,,,,,,,0.662,17.000,C,Rio Ave,27919,,3,,,,,,0.510,17.000,F,Vitória FC,1585,,3,,,1,€0
17/01/2015,,,14.300,1.900,-0.390,,,,,,,,,,,,,,0.796,17.000,F,Penafiel,2477,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/01/2015,1276.900,48.690,14.300,1.900,-0.390,1.099,,,,,,,,,,,,1.099,,,,,,,,,,,,1.099,,,,,,,,,,,,1.099,,,,,,,,,,,
15/01/2015,1264.700,46.250,14.300,1.900,-0.390,0.970,,,,,,,,1,"€5,000,000",,,0.970,,,,,,,,,,,,0.970,,,,,,,,,,,,0.970,,,,,,,,,,,
14/01/2015,1234.400,48.480,14.300,1.900,-0.390,0.922,0.78,Fase de grupos,C,Arouca,11955,,3,,,,,0.922,,,,,,,,,,,,0.922,0.765,Fase de grupos,C,Boavista,9035,,3,,,,,0.922,0.647,Fase de grupos,C,Académica OAF,2713,,3,,,,
13/01/2015,1234.300,45.890,14.300,1.900,-0.390,0.910,,,,,,,,,,,,0.910,0.870,Fase de grupos,C,CF União,11510,,3,,,,,0.910,,,,,,,,,,,,0.910,,,,,,,,,,,
12/01/2015,1232.700,46.070,14.300,1.900,-0.390,0.911,,,,,,,,,,,,0.911,,,,,,,,,,,,0.911,,,,,,,,,,,,0.911,,,,,,,,,,,
11/01/2015,,,14.300,1.900,-0.390,,,,,,,,,,,,,,,,,,,,,,,,,,0.378,16.000,F,Braga,15876,,3,,,,,,0.327,16.000,C,Sporting,15876,,0,,,,
10/01/2015,,,14.300,1.900,-0.390,,0.70,16,C,Vitória SC,44065,,3,,,,,,0.792,16.000,C,Belenenses,26509,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
