id,buy_price,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage,horsepower,benzin,diesel,automatic,manual,time_online_to_reserve_
HR50852,4845,Ford,Fiesta,1.5 TDCi,Black,2015,Limousine,Stoff,114904,75,0,1,0,1,15
GV14890,9217,Hyundai,i30,1.4,Silver,2016,Limousine,Stoff,29873,100,1,0,0,1,60
UL01236,40500,BMW,X6,xDrive 35i,Gray,2017,SUV,Leder,38495,305,1,0,1,0,108
NX99869,16265,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,Gray,2015,Kombi,Teilleder,81618,177,0,1,1,0,42
UK87782,9524,Peugeot,2008,1.2 e-THP,White,2016,SUV,Teilleder,100400,110,1,0,1,0,3
ZX53569,21015,Hyundai,i30,2.0 TGDI,Red,2019,Limousine,Alcantara,44315,275,1,0,0,1,21
HU82832,21859,Kia,pro_cee'd,1.6 TGDI,Black,2019,Coupe,Teilleder,24335,205,1,0,1,0,21
RV79282,41430,Volkswagen,T6 Multivan,2.0 TDI,Gold,2017,Bus,Stoff,54853,150,0,1,1,0,117
LU05527,15179,Volkswagen,Polo,1.0 TSI,White,2020,Limousine,Stoff,37312,95,1,0,1,0,11
CN38419,17479,Mercedes-Benz,C-Klasse,C 220 d,Gray,2015,Limousine,Teilleder,99577,170,0,1,1,0,6
KD32359,17900,Audi,A3 Limousine,1.4 TFSI,Black,2015,Limousine,Teilleder,70313,150,1,0,1,0,47
SK99958,10011,Ford,Fiesta,1.0 EcoBoost,Silver,2018,Limousine,Stoff,62745,100,1,0,0,1,49
RZ26876,7731,Opel,Corsa,1.4 Turbo,Black,2017,Limousine,Stoff,28673,100,1,0,0,1,4
YH48908,21946,BMW,5er,535d,Black,2016,Kombi,Leder,110809,313,0,1,1,0,32
UR03566,7100,Hyundai,i10,1.2,Gray,2015,Limousine,Stoff,12325,87,1,0,0,1,31
CM66880,14511,Volkswagen,Tiguan,2.0 TSI,White,2013,SUV,Stoff,91070,180,1,0,1,0,114
PP42104,20708,Audi,A3,1.4 TFSI ACT,Blue,2017,Cabrio,Alcantara,41658,150,1,0,0,1,81
VW52520,11079,Kia,Soul,1.6 GDI,White,2015,Van,Stoff,45458,132,1,0,0,1,35
ES06114,21616,Mercedes-Benz,A-Klasse,A 200,Black,2019,Limousine,Teilleder,73995,163,1,0,1,0,44
PH11814,15558,BMW,1er,116i,Black,2018,Limousine,Stoff,25245,110,1,0,0,1,26
ZJ91945,13771,Kia,Sportage,1.6 GDI,White,2016,SUV,Teilleder,59726,132,1,0,0,1,71
VP89068,24813,Seat,Alhambra,2.0 TDI,Gray,2017,Van,Alcantara,94251,185,0,1,1,0,35
NP90544,28845,Mercedes-Benz,C-Klasse,C 220 d,Green,2018,Kombi,Teilleder,87031,194,0,1,1,0,25
JV81747,6457,Dacia,Sandero II,0.9 TCe,Silver,2016,Limousine,Stoff,55098,90,1,0,0,1,27
PA09379,41065,Mercedes-Benz,V-Klasse,V 250 d,White,2016,Bus,Leder,65938,190,0,1,1,0,1
XY20344,17443,Audi,Q3,2.0 TDI,White,2014,SUV,Alcantara,44741,140,0,1,1,0,82
HK19142,9142,Skoda,Fabia,1.0 MPI,Gray,2017,Kombi,Stoff,49968,75,1,0,0,1,2
JH13730,19800,Mazda,3,2.0,Gray,2020,Limousine,Stoff,10460,150,1,0,1,0,27
LM79785,12000,Ford,Focus,1.5 EcoBoost,Red,2016,Kombi,Stoff,110212,150,1,0,0,1,57
UT67293,22066,BMW,1er,116i,Black,2021,Limousine,Stoff,5041,109,1,0,0,1,47
SW27942,16875,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,2016,Limousine,Teilleder,110786,155,1,0,1,0,21
JC21222,5115,Ford,Focus,1.0 EcoBoost,White,2014,Limousine,Stoff,107968,100,1,0,0,1,1
FR13509,3788,Mitsubishi,Space Star,1.0,White,2015,Limousine,Stoff,26834,70,1,0,0,1,13
JP86569,20260,Mercedes-Benz,A-Klasse,A 180 d,Black,2019,Limousine,Teilleder,37938,115,0,1,1,0,38
RE84660,13286,Citroen,C4 Grand Picasso,1.2 e-THP,Red,2018,Van,Stoff,93268,130,1,0,0,1,6
PZ03561,19074,Renault,Espace,1.8 TCe Energy,Black,2018,Van,Leder,105809,225,1,0,1,0,74
NL88752,11803,Ford,EcoSport,1.0 EcoBoost,White,2018,SUV,Teilleder,35461,125,1,0,0,1,37
FP13636,30974,Volvo,V 90,2.0 T6,Gray,2017,Kombi,Leder,22749,320,1,0,1,0,54
LF52288,20045,Mercedes-Benz,C-Klasse,C 220 d,Black,2019,Kombi,Leder,107882,194,0,1,1,0,11
ZM97739,14396,Volkswagen,Golf VII,1.4 TSI,Gray,2017,Limousine,Stoff,50625,125,1,0,0,1,97
PM48014,4970,Hyundai,i20,1.2,Gray,2013,Limousine,Stoff,22077,85,1,0,0,1,8
NM63797,17823,Audi,Q3,2.0 TDI,Gray,2017,SUV,Leder,63367,150,0,1,0,1,42
ZW58753,11331,Volkswagen,Passat,2.0 TSI,Black,2014,Kombi,Leder,97762,210,1,0,1,0,14
MF53569,38447,Mercedes-Benz,GLE-Klasse,GLE 350 d,Silver,2018,SUV,Leder,109132,258,0,1,1,0,35
VY75450,12567,Mazda,CX-5,2.2 Turbodiesel,Brown,2015,SUV,Leder,102833,175,0,1,0,1,5
HD21531,6782,Fiat,500C,1.2,White,2014,Cabrio,Teilleder,40707,70,1,0,0,1,26
LN83910,15845,Renault,Scenic,1.3 TCe,Gray,2019,Van,Stoff,18736,140,1,0,0,1,28
VR60011,10234,Ford,Fiesta,1.0 EcoBoost,Gray,2018,Limousine,Stoff,46623,100,1,0,0,1,33
ZE20782,13043,BMW,1er,118i,Blue,2015,Limousine,Alcantara,96496,135,1,0,0,1,6
RZ60475,17137,Mitsubishi,Outlander,2.2 DI-D,White,2018,SUV,Stoff,56726,150,0,1,1,0,1
WM39134,6273,Ford,Fiesta,1.0,Black,2016,Limousine,Stoff,68711,80,1,0,0,1,1
ML15486,16566,Mercedes-Benz,A-Klasse,A 220,Gray,2016,Limousine,Teilleder,50850,185,1,0,1,0,14
CM01274,11000,Hyundai,i20,1.2,Black,2019,Limousine,Stoff,11356,85,1,0,0,1,61
SY57588,16553,Seat,Leon,1.5 TSI ACT,Blue,2020,Kombi,Stoff,21941,131,1,0,0,1,42
SG98576,6087,Renault,Twingo,1.0 SCe,White,2017,Limousine,Stoff,80614,70,1,0,0,1,74
JD51918,26718,Jeep,Grand Cherokee,3.0 CRD,Brown,2016,SUV,Leder,89623,250,0,1,1,0,27
BY46369,18289,Mazda,CX-3,2.0,Gray,2018,SUV,Teilleder,47102,150,1,0,1,0,20
VU72477,15500,Volkswagen,Golf VII,2.0 TDI,White,2015,Kombi,Stoff,96297,185,0,1,1,0,27
ZM18948,25856,Skoda,Scala,1.5 TSI ACT,Black,2021,Limousine,Stoff,8439,190,1,0,0,1,129
BM16636,5288,Renault,Twingo,1.0 SCe,Red,2016,Limousine,Stoff,12708,70,1,0,0,1,42
ZT97698,7892,Renault,Captur,0.9 Energy,Gray,2016,SUV,Stoff,52243,90,1,0,0,1,6
EB32707,9008,Opel,Corsa,1.4,White,2019,Limousine,Stoff,36699,100,1,0,0,1,24
NV19732,5680,Smart,forfour,1.0,Orange,2014,Limousine,Stoff,67436,70,1,0,0,1,12
JT57165,10206,Renault,Captur,1.2 TCe Energy,Gray,2016,SUV,Stoff,48166,118,1,0,0,1,71
KD11996,11578,Volkswagen,Golf VII,1.4 TSI,Gray,2015,Limousine,Stoff,51350,125,1,0,0,1,55
PX25637,8065,Mitsubishi,Space,1.2,White,2018,Limousine,Stoff,17559,80,1,0,0,1,88
PF28584,11961,Audi,A1,1.0 TFSI,White,2017,Limousine,Stoff,59918,95,1,0,1,0,17
VZ53410,11028,Seat,Leon,1.6 TDI,Gray,2014,Kombi,Alcantara,68667,105,0,1,1,0,1
KB35377,17189,Mercedes-Benz,A-Klasse,A 180,Red,2017,Limousine,Leder,65367,122,1,0,0,1,24
DL77541,8144,Hyundai,i30,1.6 CRDi,Gray,2014,Limousine,Teilleder,80551,110,0,1,1,0,9
HS53073,7035,Hyundai,i20,1.2,Gold,2015,Limousine,Stoff,36337,85,1,0,0,1,7
AC52056,16475,Skoda,Kamiq,1.0 TSI,Red,2019,SUV,Stoff,17976,116,1,0,0,1,41
LN68545,15881,Alfa Romeo,Giulietta,1.8 Turbo,White,2015,Limousine,Leder,27942,240,1,0,1,0,59
VJ45587,17866,Peugeot,5008,1.2 e-THP,Black,2018,SUV,Stoff,99414,130,1,0,1,0,10
NA41118,14552,Mercedes-Benz,C-Klasse,C 180 CGI,Silver,2014,Limousine,Teilleder,70047,155,1,0,0,1,47
XE01369,14131,Renault,Espace,1.6 TCe Energy,White,2015,Van,Teilleder,104194,200,1,0,1,0,38
LL13769,18523,Skoda,Octavia,2.0 TDI,White,2017,Kombi,Alcantara,76564,185,0,1,0,1,96
XH78126,14744,Suzuki,Jimny,1.3,Green,2018,SUV,Stoff,41058,85,1,0,0,1,31
LV48707,12689,Skoda,Fabia,1.0 TSI,Black,2017,Limousine,Stoff,34361,110,1,0,1,0,21
ZH81502,10500,Peugeot,2008,1.2 e-THP,Black,2016,SUV,Teilleder,48250,110,1,0,1,0,35
HP81329,11240,Volkswagen,Golf VII,1.6 TDI,Gray,2016,Limousine,Stoff,105352,110,0,1,0,1,64
SU40993,21908,Suzuki,Vitara,1.4 BoosterJet Mild-Hybrid,White,2021,SUV,Teilleder,1705,129,1,0,1,0,33
SB35270,12628,Opel,Insignia,2.0 CDTI,Gray,2017,Kombi,Stoff,91674,170,0,1,0,1,105
UJ46832,14000,Volkswagen,Passat,1.4 TSI,Gray,2017,Kombi,Stoff,114944,150,1,0,0,1,28
RH71084,15275,Mercedes-Benz,A-Klasse,A 200,White,2015,Limousine,Teilleder,79462,155,1,0,0,1,58
MG18926,7009,Renault,Clio,0.9 TCe,Red,2018,Limousine,Stoff,42305,76,1,0,0,1,38
UF23397,12009,Kia,cee'd,1.4,White,2018,Kombi,Stoff,27520,100,1,0,0,1,33
PJ06745,17000,Volkswagen,T-Roc,1.0 TSI,White,2018,SUV,Stoff,48028,115,1,0,0,1,113
JT92796,13988,Mazda,CX-3,2.0 Skyactiv-G,Black,2019,SUV,Teilleder,103924,121,1,0,1,0,45
VZ49935,13071,Honda,Jazz,1.3 i-VTEC,White,2019,Van,Stoff,52436,102,1,0,1,0,32
XH40162,36191,Volkswagen,T6 Multivan,2.0 TDI,Black,2018,Bus,Stoff,75162,150,0,1,1,0,8
WG12605,14315,Seat,Leon,1.4 TSI,Red,2018,Kombi,Stoff,77206,150,1,0,0,1,51
UT12690,10000,Kia,Picanto,1.2,Red,2018,Limousine,Stoff,17723,85,1,0,0,1,90
YA17132,8306,Skoda,Fabia,1.0 TSI,Red,2017,Limousine,Stoff,84087,95,1,0,0,1,31
RN18900,12325,MINI,Clubman,Cooper D,Black,2015,Kombi,Leder,95924,150,0,1,1,0,25
GB51972,41361,Mercedes-Benz,E-Klasse,E 450,Black,2019,Kombi,Leder,37684,367,1,0,1,0,83
ZF23730,13834,Fiat,500C,1.2,Gray,2020,Cabrio,Stoff,13605,70,1,0,1,0,63
XG31045,22465,Opel,Vivaro,1.6 Biturbo CDTI,Gray,2018,Kombi,Stoff,62593,145,0,1,0,1,1
MT09922,8944,Volkswagen,up!,1.0,Black,2018,Limousine,Stoff,9264,60,1,0,0,1,56
GM55389,21348,Audi,A4,2.0 TDI,Blue,2017,Limousine,Teilleder,80835,190,0,1,1,0,21
RE71031,11804,Volkswagen,Golf VII,1.4 TSI,Gray,2014,Limousine,Stoff,71484,125,1,0,1,0,15
VE29415,14436,Skoda,Octavia,2.0 TDI,White,2015,Kombi,Teilleder,111250,185,0,1,1,0,35
UP74086,18380,Mercedes-Benz,CLS-Klasse,CLS 350 CGI Shooting Brake,Black,2013,Kombi,Leder,109628,305,1,0,1,0,3
TY47042,15400,Mazda,CX-3,2.0,White,2015,SUV,Leder,51801,120,1,0,1,0,20
UG77159,15791,Audi,A3 Limousine,1.5 TFSI,Red,2018,Limousine,Stoff,54896,150,1,0,0,1,19
LA86635,15900,Kia,Optima,2.0,White,2018,Kombi,Stoff,38459,163,1,0,0,1,119
XJ45176,17502,Volkswagen,Tiguan,2.0 TDI,White,2016,SUV,Stoff,66031,150,0,1,1,0,47
ZH97044,17475,Hyundai,i30,1.0 T-GDI,Gray,2021,Limousine,Stoff,6714,120,1,0,0,1,88
HL03911,5084,Renault,Clio,0.9 Energy,Red,2013,Limousine,Stoff,104568,90,1,0,0,1,14
RG69575,18063,Fiat,500X,1.3 Turbo,White,2019,SUV,Teilleder,29463,151,1,0,1,0,43
YV23868,9851,Smart,forfour,1.0,Gray,2017,Limousine,Stoff,33840,70,1,0,1,0,71
MS06007,10063,Seat,Ibiza,1.6 TDI,White,2018,Limousine,Stoff,85293,95,0,1,1,0,11
SJ28502,13613,BMW,1er,118i,White,2017,Limousine,Stoff,67519,135,1,0,1,0,72
UF14695,9630,Smart,fortwo,1.0,Blue,2017,Coupe,Stoff,29395,70,1,0,1,0,16
YT49447,16542,Renault,Koleos,2.0 dCi Energy,Black,2017,SUV,Teilleder,93828,177,0,1,1,0,89
KC63985,13466,Ford,Grand Tourneo Connect,1.5 TDCi,Gray,2016,Van,Stoff,61039,100,0,1,0,1,1
UW72560,7300,Mitsubishi,Space,1.0,Red,2019,Limousine,Stoff,8530,70,1,0,0,1,25
VC82026,12400,Opel,Corsa,1.2,Orange,2020,Limousine,Teilleder,45168,101,1,0,0,1,8
WC14559,16700,Nissan,X-Trail,1.6,Black,2018,SUV,Leder,79308,163,1,0,0,1,38
PJ18799,31861,Mercedes-Benz,E-Klasse,E 200,Black,2018,Coupe,Stoff,65942,185,1,0,1,0,22
KL41238,14413,Ford,Focus,2.0 EcoBoost,Blue,2016,Kombi,Teilleder,102149,250,1,0,0,1,49
FV16652,21000,Seat,Ateca,1.4 TSI ACT,Silver,2018,SUV,Alcantara,37051,150,1,0,1,0,1
RN56819,21000,BMW,X1,xDrive 18d,Black,2016,SUV,Leder,88870,150,0,1,1,0,110
UB32226,8914,Citroen,C3,1.2 VTi,White,2017,Limousine,Stoff,25295,82,1,0,0,1,2
RK08306,9800,Opel,Astra K,1.6 CDTI DPF,White,2017,Kombi,Stoff,102685,135,0,1,1,0,26
RT93987,22158,Audi,A4,2.0 TDI,Black,2018,Kombi,Stoff,96580,190,0,1,1,0,6
PG86852,34016,Mercedes-Benz,GLC-Klasse,GLC 250 d,White,2019,Coupe,Alcantara,110035,205,0,1,1,0,70
DE39068,14235,Seat,Leon,1.4 TSI,Red,2017,Kombi,Alcantara,54658,125,1,0,0,1,49
PE05538,10990,Nissan,Qashqai,1.2,Gray,2016,SUV,Stoff,91277,115,1,0,0,1,36
TS62915,11000,Volkswagen,Golf VII,1.6 TDI,Black,2016,Kombi,Stoff,69308,110,0,1,0,1,32
VF85565,27703,Volkswagen,Golf,2.0 TSI,Black,2019,Kombi,Leder,70115,300,1,0,1,0,31
JE02535,7222,Renault,Captur,0.9 Energy,Orange,2014,SUV,Stoff,89467,90,1,0,0,1,10
UB47515,10892,Hyundai,i30,1.4 MPI,Gray,2018,Limousine,Stoff,62317,99,1,0,0,1,17
HN70818,11549,Volkswagen,Golf VII,1.4 TSI,Gray,2014,Limousine,Stoff,60187,122,1,0,0,1,67
UW92613,21730,Volkswagen,Passat,2.0 TDI,Gray,2018,Kombi,Leder,117120,240,0,1,1,0,65
XG15745,15563,Volkswagen,Golf VII Sportsvan,1.4 TSI,Blue,2017,Van,Stoff,63818,150,1,0,1,0,146
TA49702,11573,Renault,Megane,1.5 dCi,Black,2018,Kombi,Stoff,75628,110,0,1,1,0,3
FU32205,16490,BMW,1er,120d,Gray,2018,Limousine,Stoff,74350,190,0,1,1,0,36
VX35076,8847,Renault,Twingo,0.9 Energy,Black,2015,Limousine,Stoff,15288,90,1,0,1,0,14
VS42100,13323,Volkswagen,Passat,1.4 TSI,Silver,2015,Limousine,Stoff,98550,150,1,0,0,1,70
HX14162,5328,Fiat,500,1.2,Beige,2012,Limousine,Stoff,62819,70,1,0,1,0,3
VM17172,26161,Audi,TTS,2.0 TFSI,Blue,2017,Coupe,Teilleder,98293,310,1,0,1,0,25
RZ13528,16408,Skoda,Octavia,2.0 TSI,Green,2014,Kombi,Leder,55774,220,1,0,1,0,21
RY93613,16683,Volkswagen,Taigo,1.0 TSI,Black,2022,SUV,Stoff,6699,95,1,0,0,1,8
EW32553,21738,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,Silver,2016,Kombi,Leder,60905,177,0,1,1,0,50
MA10646,18400,Renault,Grand Scenic,1.3 TCe Energy,Red,2018,Van,Teilleder,67012,140,1,0,1,0,63
RR97350,33800,Skoda,Kodiaq,2.0 TSI,Gray,2021,SUV,Stoff,13422,190,1,0,1,0,89
NX03289,16742,Volkswagen,Polo,1.0 TSI,Silver,2020,Limousine,Stoff,3490,95,1,0,1,0,63
PW22148,14250,Kia,Sportage,1.6 GDI,White,2019,SUV,Stoff,82938,132,1,0,0,1,51
MH65499,10039,Seat,Arona,1.6 TDI,Black,2018,SUV,Stoff,114063,115,0,1,0,1,21
FZ81937,11879,Skoda,Octavia,1.4 TSI,White,2015,Kombi,Teilleder,73504,140,1,0,0,1,6
UF22006,15075,Kia,Sportage,2.0 CRDi,Brown,2015,SUV,Leder,59757,185,0,1,1,0,76
YC73611,17315,Ford,Kuga,1.5 EcoBoost,Silver,2019,SUV,Teilleder,27306,150,1,0,0,1,57
HH73020,12716,Volkswagen,Polo,1.8 TSI,Black,2017,Limousine,Stoff,115219,192,1,0,1,0,49
PX04134,8049,Volkswagen,Passat,1.4 TSI,Blue,2012,Limousine,Stoff,89713,122,1,0,0,1,39
YP68044,17650,Volkswagen,Golf VII,1.5 TSI,White,2018,Limousine,Alcantara,24972,150,1,0,0,1,63
ZV68271,20323,Ford,Focus,1.0 EcoBoost Mild-Hybrid,White,2022,Kombi,Stoff,3971,125,1,0,0,1,68
RX06149,9858,Opel,Astra K,1.4 SIDI Turbo,Brown,2017,Limousine,Stoff,92420,150,1,0,0,1,6
LX29164,20433,Volkswagen,Golf VII,2.0 TSI,White,2018,Limousine,Stoff,90207,245,1,0,1,0,34
VM22922,10731,BMW,1er,114i,Orange,2014,Limousine,Stoff,45461,102,1,0,0,1,41
MB88164,9940,Nissan,Juke,1.2,White,2016,SUV,Teilleder,35802,115,1,0,0,1,14
TE42967,10279,Citroen,C4 Picasso,1.2 e-THP,Gray,2016,Van,Stoff,68050,130,1,0,0,1,62
GR03103,6625,Renault,Twingo,0.9 Energy,Brown,2017,Limousine,Stoff,17459,90,1,0,0,1,6
MV17870,16191,Skoda,Octavia,2.0 TDI,Gray,2018,Kombi,Stoff,101450,185,0,1,0,1,10
TF92367,11056,Ford,Fiesta,1.0 EcoBoost,Blue,2019,Limousine,Stoff,56626,100,1,0,0,1,82
GH63958,17560,Toyota,C-HR,1.2 Turbo,Black,2019,SUV,Stoff,28006,115,1,0,0,1,69
TD80728,20865,Volkswagen,T-Roc,1.5 TSI,Black,2019,SUV,Teilleder,58918,150,1,0,1,0,6
ME14278,13101,Ford,Focus,1.0 EcoBoost,Gray,2017,Kombi,Stoff,75070,125,1,0,1,0,2
DN49632,8256,Volkswagen,Polo,1.2 TSI,White,2016,Limousine,Stoff,68500,90,1,0,0,1,10
VE29191,18764,Volkswagen,Tiguan,2.0 TDI,White,2016,SUV,Stoff,93385,150,0,1,1,0,55
SV76700,18691,Volkswagen,Caddy,2.0 TDI,White,2020,Van,Stoff,69164,102,0,1,0,1,84
VJ36950,34505,Mercedes-Benz,GLA-Klasse,GLA 45 AMG,Black,2017,SUV,Leder,42758,380,1,0,1,0,29
SH79560,8499,Hyundai,i30,1.6 TGDI,Gray,2015,Limousine,Stoff,107263,185,1,0,0,1,17
BM98790,7417,Renault,Clio,0.9 Energy,Black,2016,Limousine,Stoff,32356,90,1,0,0,1,20
WZ56172,19030,Mercedes-Benz,A-Klasse,A 200,White,2017,Limousine,Alcantara,67080,155,1,0,0,1,44
WJ52934,14408,Renault,Talisman,1.6 TCe Energy,Black,2016,Limousine,Leder,84233,200,1,0,1,0,9
ZP56883,14051,Audi,A1,1.4 TFSI,White,2015,Limousine,Teilleder,61857,125,1,0,1,0,10
DS73583,6387,Peugeot,208,1.2 VTi,Blue,2015,Limousine,Stoff,40585,82,1,0,0,1,20
ZB07280,11233,Suzuki,Vitara,1.6,Red,2016,SUV,Teilleder,111344,120,1,0,0,1,42
HR48944,19612,Volkswagen,Touareg,3.0 V6 TDI,Black,2015,SUV,Leder,102922,205,0,1,1,0,2
ZY46098,25495,BMW,X2,sDrive 20i,Yellow,2018,SUV,Alcantara,63891,192,1,0,1,0,51
CW99884,13521,Volkswagen,Golf VII,1.0 TSI,Blue,2018,Limousine,Stoff,56517,110,1,0,0,1,85
KH47679,7066,Mazda,2,1.3,Gray,2014,Limousine,Stoff,35770,85,1,0,0,1,17
MX89888,12952,Seat,Ibiza,1.0 TSI,Beige,2018,Limousine,Stoff,69981,115,1,0,0,1,55
BY58957,14200,Volkswagen,Golf VII Sportsvan,1.2 TSI,Red,2016,Van,Stoff,22090,110,1,0,1,0,59
YT95266,5179,Ford,Fiesta,1.0 EcoBoost,Gold,2013,Limousine,Stoff,118610,125,1,0,0,1,48
LY26363,9096,Hyundai,ix20,1.6,White,2015,Van,Stoff,34451,125,1,0,1,0,34
VX25022,17131,BMW,1er,120d,Gray,2016,Limousine,Stoff,82062,190,0,1,1,0,27
NC34889,14724,Renault,Megane,1.6 TCe Energy,Blue,2016,Kombi,Stoff,61121,205,1,0,1,0,3
JG63702,13069,Mercedes-Benz,A-Klasse,A 180,Black,2016,Limousine,Teilleder,61578,122,1,0,0,1,47
VW85021,10448,Ford,Focus,1.5 EcoBoost,Gray,2017,Limousine,Stoff,102890,150,1,0,0,1,22
NY91113,34477,Ford,Tourneo Custom,2.0 TDCi,White,2019,Bus,Stoff,66865,185,0,1,1,0,48
ZB14514,18004,Volkswagen,Touran,1.2 TSI,Gray,2018,Van,Stoff,28623,110,1,0,0,1,24
UN36739,22954,Audi,S3,2.0 TFSI,Blue,2015,Limousine,Alcantara,96413,300,1,0,1,0,40
LJ95410,4701,Skoda,Citigo,1.0 MPI,Red,2016,Limousine,Stoff,76941,60,1,0,0,1,24
NA20660,30553,Hyundai,Tucson,1.6 CRDi Mild-Hybrid,Black,2020,SUV,Leder,35245,136,0,1,1,0,56
XV64712,5233,Dacia,Sandero II,0.9 TCe,Black,2014,Limousine,Stoff,43574,90,1,0,0,1,28
ZC04663,12633,Volkswagen,Polo,1.2 TSI,White,2017,Limousine,Stoff,25373,90,1,0,1,0,3
WD01953,19425,Mercedes-Benz,C-Klasse,C 200,Black,2015,Limousine,Teilleder,70420,185,1,0,1,0,14
VX79987,12551,Hyundai,Kona,1.0 TGDI,Black,2018,SUV,Stoff,68369,120,1,0,0,1,6
HV91967,9461,Volkswagen,Polo,1.2 TSI,Black,2016,Limousine,Stoff,69427,90,1,0,1,0,29
YE73090,17492,Audi,A3,1.5 TSI ACT,Gray,2017,Limousine,Teilleder,51425,150,1,0,0,1,123
MN83640,21068,Volkswagen,Passat,2.0 TDI,Black,2017,Limousine,Leder,68203,240,0,1,1,0,1
ZE41317,18911,Skoda,Octavia,1.5 TSI ACT,Black,2019,Kombi,Stoff,36070,150,1,0,1,0,133
WR29042,15200,Volkswagen,Golf VII,1.5 TSI,Gray,2017,Limousine,Stoff,85814,150,1,0,0,1,53
TE90809,12064,Mazda,MX-5,1.8,Black,2014,Cabrio,Leder,48859,125,1,0,0,1,78
DG06414,19774,Renault,Espace,1.6 dCi,Gray,2018,Van,Teilleder,30811,160,0,1,1,0,5
TW20170,33006,Audi,A6 Allroad,3.0 V6 TDI clean diesel,Brown,2018,Kombi,Leder,74227,320,0,1,1,0,75
SJ92864,11179,Volkswagen,Golf VII,1.4 TSI,Blue,2014,Limousine,Stoff,80490,140,1,0,0,1,8
YD08185,17364,Renault,Clio,1.6 TCe,Black,2018,Limousine,Stoff,59005,220,1,0,1,0,98
AN82879,9410,Skoda,Fabia,1.2 TSI,Gray,2016,Limousine,Stoff,61135,110,1,0,0,1,50
NB85940,8467,Nissan,Juke,1.2,White,2014,SUV,Stoff,49266,115,1,0,0,1,40
TR64562,30979,BMW,3er,320d,Gray,2020,Limousine,Alcantara,39895,190,0,1,0,1,95
MP37453,19013,Peugeot,5008,1.2 e-THP,Gray,2018,SUV,Stoff,55057,130,1,0,0,1,1
UE51549,24715,Volkswagen,Tiguan,1.5 TSI,White,2018,SUV,Stoff,46189,150,1,0,1,0,99
XL90252,11500,Volkswagen,Golf VII,2.0 TDI,Gray,2013,Limousine,Alcantara,85500,150,0,1,1,0,9
VS16722,14879,Volkswagen,Passat,2.0 TDI,Gray,2017,Kombi,Teilleder,87741,150,0,1,0,1,14
XL42821,4675,Skoda,Citigo,1.0 MPI,Green,2014,Limousine,Stoff,68071,60,1,0,0,1,31
FT89715,15226,Volkswagen,Caddy,1.4 TSI,Gray,2015,Van,Stoff,66794,125,1,0,0,1,29
YT18406,8380,Peugeot,2008,1.6,Gray,2014,SUV,Teilleder,102051,120,1,0,1,0,9
WN14879,23918,Subaru,Levorg,2.0,White,2019,Kombi,Leder,16262,150,1,0,1,0,40
TR66926,15381,Mercedes-Benz,GLK-Klasse,GLK 220 CDI,Gray,2014,SUV,Stoff,79829,170,0,1,0,1,38
WX42507,14662,Fiat,500C,1.0 Mild-Hybrid,Black,2020,Cabrio,Teilleder,11134,70,1,0,0,1,32
WR00996,10041,Seat,Leon,1.4 TSI,Black,2016,Limousine,Stoff,97741,125,1,0,0,1,1
PS38949,19861,Audi,Q3,2.0 TFSI,White,2016,SUV,Stoff,87059,220,1,0,1,0,40
WY30897,10958,Volkswagen,Golf VII,1.4 TSI,Silver,2013,Limousine,Leder,38514,122,1,0,0,1,30
EC52165,13883,Jeep,Compass,2.0,Black,2015,SUV,Leder,38883,155,1,0,1,0,54
MS39836,10288,Opel,Astra K,1.6 CDTI,Gray,2017,Kombi,Stoff,56540,135,0,1,0,1,4
GA92338,21676,Volkswagen,Passat,Variant 1.4 GTE,Black,2017,Kombi,Stoff,118609,218,1,0,1,0,27
WM79611,11805,Volkswagen,Passat,2.0 TDI,Red,2015,Kombi,Stoff,110879,150,0,1,0,1,39
WU64565,11890,Fiat,500X,1.6,Gray,2017,SUV,Stoff,29067,110,1,0,0,1,57
TR57946,16570,Skoda,Fabia,1.0 TSI,Gray,2021,Limousine,Stoff,3656,95,1,0,1,0,46
KR53883,15846,Renault,Grand Scenic,1.3 TCe,White,2018,Van,Stoff,63263,140,1,0,1,0,2
LT19123,37577,Mercedes-Benz,V-Klasse,V 250 d,White,2015,Bus,Stoff,82122,190,0,1,1,0,42
JY96743,22959,Mercedes-Benz,C-Klasse,C 200,Black,2018,Kombi,Teilleder,64443,185,1,0,1,0,2
AX79281,25949,Seat,Ateca,1.5 TSI,Black,2019,SUV,Alcantara,34699,150,1,0,1,0,93
ZM05797,9646,Volkswagen,Golf VII,1.6 TDI,Blue,2014,Limousine,Stoff,82734,105,0,1,0,1,34
CK21139,12099,Hyundai,i30,1.4 MPI,Black,2018,Limousine,Stoff,40391,99,1,0,0,1,34
RX63299,5905,Volkswagen,Polo,1.0,Red,2015,Limousine,Stoff,54322,60,1,0,0,1,71
NY30590,4100,Skoda,Citigo,1.0 MPI,Red,2013,Limousine,Stoff,91516,75,1,0,0,1,11
WD76056,14160,BMW,3er,320d,Blue,2015,Kombi,Leder,101252,190,0,1,0,1,19
