id,make,model,hp_cluster,age_cluster,mileage_cluster,sell_price,time_to_sell,ppu_cluster,buyer_id
1245007227,Mercedes-Benz,C-Klasse,100-150hp,6-8years,100k+,10500,0-1,0.5-1k,1553202
1246992084,Audi,SQ7,300+hp,4-6years,100k+,40238,0-1,1.5-2k,6361002
1246548124,Volkswagen,Tiguan,100-150hp,8-10years,60-70k,13441,4-8,1-1.5k,29795
1234371419,Ford,Focus,100-150hp,6-8years,100k+,5699,2-4,0.5-1k,1591282
1243070314,Mercedes-Benz,GLC-Klasse,200-250hp,2-4years,50-60k,40000,0-1,1.5-2k,130673
1246703696,Hyundai,i30,100-150hp,12-15years,100k+,3038,2-4,0_0.5k,5730883
1247793821,BMW,3er,200-250hp,12-15years,100k+,3600,0-1,0.5-1k,3343693
1246580213,Hyundai,i40,100-150hp,6-8years,100k+,9723,2-4,0.5-1k,6129177
1245987144,Toyota,AYGO,0-100hp,4-6years,60-70k,7714,8-15,0.5-1k,32119
1247509203,Ford,C-Max,100-150hp,15+years,100k+,974,0-1,0_0.5k,6426927
1246205219,Mercedes-Benz,B-Klasse,0-100hp,12-15years,80-90k,4401,8-15,0.5-1k,1586942
1247208895,Skoda,Octavia,100-150hp,10-12years,90-100k,5653,2-4,0.5-1k,344681
1243032154,Volkswagen,Golf V,0-100hp,12-15years,100k+,703,+45,-1_0k,6393141
1245940653,Nissan,Micra,0-100hp,8-10years,40-50k,7560,0-1,0.5-1k,27667
1246155075,Nissan,Qashqai,100-150hp,10-12years,100k+,8206,4-8,0.5-1k,1445801
1244782955,Cupra,Formentor,200-250hp,0-2years,20-30k,34851,0-1,1.5-2k,56559
1244062141,Mercedes-Benz,GLA-Klasse,300+hp,4-6years,60-70k,32345,4-8,1.5-2k,1695452
1244492692,Peugeot,207,100-150hp,10-12years,50-60k,3313,+45,-1_0k,58034
1247927071,Fiat,500,0-100hp,0-2years,20-30k,12100,0-1,0_0.5k,58172
1247623873,Nissan,X-Trail,100-150hp,10-12years,100k+,5313,0-1,0_0.5k,1210
1248415144,Kia,cee'd,0-100hp,10-12years,100k+,3433,0-1,0.5-1k,3287413
1244799439,Seat,Alhambra,150-200hp,2-4years,100k+,27355,0-1,2k+,86912
1246112308,Opel,Astra,100-150hp,6-8years,100k+,5547,0-1,0.5-1k,153071
1246504569,Hyundai,i30,0-100hp,6-8years,90-100k,8086,2-4,0.5-1k,6339643
1245979773,Chevrolet,Matiz,0-100hp,12-15years,100k+,694,8-15,0_0.5k,56
1248213276,Dacia,Sandero II,0-100hp,2-4years,20-30k,8850,0-1,0_0.5k,4306243
1248320705,Toyota,Yaris,0-100hp,12-15years,100k+,1445,0-1,0_0.5k,6411745
1247091222,Peugeot,208,100-150hp,0-2years,10-20k,13000,0-1,0_0.5k,3240673
1248165828,Toyota,Yaris,0-100hp,15+years,100k+,510,0-1,0_0.5k,4233803
1247808671,Nissan,Note,0-100hp,15+years,90-100k,2430,0-1,0.5-1k,975911
1246207765,Volkswagen,Caddy,100-150hp,8-10years,100k+,10214,0-1,0_0.5k,6336332
915040353,Ford,Mondeo,100-150hp,15+years,40-50k,2470,0-1,0_0.5k,1537502
1246307349,Honda,Stream,150-200hp,15+years,100k+,846,15-30,0_0.5k,6218876
1246239948,Audi,A4,150-200hp,15+years,100k+,3610,15-30,0_0.5k,6198607
1246337070,Dacia,Lodgy,100-150hp,8-10years,100k+,4100,0-1,0.5-1k,1576632
1248207558,Opel,Meriva,0-100hp,10-12years,40-50k,4371,2-4,0.5-1k,627511
1246748509,Renault,Grand Scenic,100-150hp,10-12years,100k+,3014,0-1,0_0.5k,1706792
1242176208,Volkswagen,Polo,100-150hp,8-10years,50-60k,6763,+45,0_0.5k,472831
1245917953,Opel,Corsa,0-100hp,6-8years,50-60k,6889,0-1,0.5-1k,1619452
1245810194,Volkswagen,Golf VI,100-150hp,8-10years,100k+,6180,0-1,0.5-1k,6298805
1247534560,Volkswagen,Passat,100-150hp,8-10years,100k+,6550,8-15,0.5-1k,6172566
1248469440,Opel,Astra,0-100hp,10-12years,100k+,2060,0-1,0_0.5k,6327881
1247416515,Nissan,Micra,0-100hp,15+years,100k+,2234,4-8,0_0.5k,380841
1246336541,Chevrolet,Kalos,0-100hp,15+years,50-60k,1100,0-1,0_0.5k,4308833
1246955751,BMW,5er,150-200hp,12-15years,100k+,4100,0-1,0.5-1k,743691
1246373239,Mitsubishi,Colt,0-100hp,12-15years,100k+,1058,8-15,0_0.5k,139943
1246639936,BMW,1er,300+hp,10-12years,90-100k,19700,15-30,2k+,3089963
1247581376,Volkswagen,Golf VII Sportsvan,100-150hp,2-4years,20-30k,20277,0-1,2k+,164981
1248457690,Volkswagen,Golf VI,0-100hp,12-15years,100k+,3850,2-4,0.5-1k,5416083
1248339170,BMW,1er,100-150hp,12-15years,100k+,2050,0-1,0_0.5k,902191
1242712737,Skoda,Fabia,0-100hp,2-4years,40-50k,8800,4-8,0.5-1k,6422312
1241479704,Volkswagen,Golf VII,100-150hp,4-6years,70-80k,15500,0-1,1-1.5k,26748
1244312415,Dodge,Nitro,250-300hp,2-4years,0-10k,30041,30-45,1-1.5k,6417055
1232376145,Renault,Clio,100-150hp,0-2years,10-20k,16534,+45,0_0.5k,6263263
1241182705,Fiat,Panda,0-100hp,12-15years,40-50k,3366,8-15,0.5-1k,6283403
1247353461,Fiat,500C,0-100hp,6-8years,80-90k,6814,0-1,0.5-1k,6319455
1245635134,Audi,A6,200-250hp,15+years,100k+,1586,0-1,0.5-1k,6403443
1246514722,Volkswagen,Golf V,100-150hp,15+years,100k+,1162,0-1,0_0.5k,5527063
1247694826,Volkswagen,ID.4,200-250hp,0-2years,10-20k,45100,0-1,1-1.5k,132734
1247623890,Mercedes-Benz,Sprinter,150-200hp,2-4years,100k+,21100,0-1,0.5-1k,6144553
1245867726,Fiat,500C,0-100hp,2-4years,10-20k,12230,0-1,1-1.5k,203341
1245916384,Porsche,Cayenne,250-300hp,4-6years,70-80k,47078,15-30,2k+,136021
1248043978,Suzuki,Swift,0-100hp,12-15years,90-100k,2370,2-4,0_0.5k,6228466
1244734984,Kia,Stonic,100-150hp,0-2years,10-20k,18680,+45,1.5-2k,6264920
1247569628,Opel,Astra,100-150hp,15+years,100k+,445,0-1,0_0.5k,5218253
1246235963,Volkswagen,Passat,100-150hp,10-12years,100k+,5932,2-4,0.5-1k,5829273
1231462418,Volkswagen,Golf Plus,100-150hp,12-15years,100k+,1692,+45,-1_0k,6338775
1247597786,Honda,Civic,0-100hp,15+years,100k+,296,2-4,0_0.5k,130316
1246028037,Hyundai,ix35,100-150hp,10-12years,100k+,8850,30-45,0.5-1k,44516
1246816628,Volkswagen,Tiguan,150-200hp,4-6years,70-80k,22998,0-1,1-1.5k,56096
1241343009,Iveco,Daily,150-200hp,0-2years,10-20k,38209,+45,0_0.5k,6441475
1244870825,Audi,A6,150-200hp,6-8years,100k+,10441,2-4,0.5-1k,6365949
1247300407,Ford,Fiesta,100-150hp,0-2years,30-40k,14900,0-1,0_0.5k,3008683
1246277456,Mercedes-Benz,C-Klasse,100-150hp,15+years,100k+,1710,0-1,0_0.5k,3169583
1246916715,Honda,FR-V,100-150hp,12-15years,40-50k,7709,2-4,0.5-1k,766751
1246259800,Ford,C-Max,100-150hp,10-12years,100k+,3056,0-1,0.5-1k,6257973
1240704270,Suzuki,Swift,0-100hp,10-12years,70-80k,6845,0-1,0_0.5k,59263
1247364787,Audi,Q5,200-250hp,6-8years,100k+,14930,0-1,1.5-2k,3830803
1248212082,Citroen,Xsara Picasso,0-100hp,15+years,100k+,1290,0-1,0_0.5k,1568122
1246012690,Volkswagen,Touareg,200-250hp,12-15years,100k+,12305,0-1,1-1.5k,533531
1246897657,Hyundai,i20,0-100hp,12-15years,100k+,2213,2-4,0.5-1k,921401
1245875603,Renault,Zoe,0-100hp,2-4years,30-40k,20795,0-1,2k+,168521
1247532160,Honda,Honda e,150-200hp,0-2years,20-30k,29783,0-1,1-1.5k,55978
1247963450,Suzuki,Jimny,0-100hp,15+years,20-30k,7350,0-1,0.5-1k,97416
1243206712,Opel,Insignia,150-200hp,12-15years,100k+,3300,8-15,0_0.5k,6379121
1247361186,Volkswagen,Caddy,0-100hp,12-15years,100k+,1450,0-1,0_0.5k,763451
1247727104,Audi,A3,100-150hp,15+years,100k+,1260,0-1,0_0.5k,2352513
1247624775,Mercedes-Benz,Vito,100-150hp,10-12years,100k+,4716,0-1,0_0.5k,5438613
1231232242,Volkswagen,Caddy,100-150hp,12-15years,100k+,5815,0-1,0.5-1k,17926
1232389541,Renault,Koleos,150-200hp,2-4years,80-90k,23650,0-1,0.5-1k,6413256
1247962561,Opel,Corsa,0-100hp,0-2years,50-60k,21284,15-30,0.5-1k,6355349
1248050887,Volkswagen,Golf IV,0-100hp,15+years,100k+,818,2-4,0_0.5k,2108851
1240534103,Kia,Sorento,150-200hp,6-8years,100k+,18608,2-4,0.5-1k,464
1247201250,Renault,Clio,0-100hp,15+years,100k+,1761,0-1,0.5-1k,5961933
1247858126,Hyundai,Santa Fe,100-150hp,15+years,100k+,1485,0-1,0_0.5k,4663303
1246302112,Ford,Fiesta,0-100hp,12-15years,100k+,1000,0-1,0_0.5k,3855933
1246496243,Skoda,Octavia,100-150hp,6-8years,100k+,9900,0-1,0.5-1k,1623482
1247463629,Hyundai,i10,0-100hp,12-15years,90-100k,2101,15-30,0.5-1k,115890
1248307884,Mercedes-Benz,Vito,100-150hp,4-6years,40-50k,13191,0-1,1.5-2k,17565
1245926108,Seat,Ibiza,0-100hp,15+years,100k+,329,2-4,0_0.5k,573131
1247738702,Suzuki,Swift,0-100hp,8-10years,100k+,4061,0-1,0.5-1k,6203790
1247931961,Renault,Megane,100-150hp,15+years,100k+,1950,2-4,0_0.5k,6198607
1245853723,Opel,Corsa,0-100hp,2-4years,20-30k,13315,8-15,1.5-2k,1512462
1246264491,Volkswagen,T6 California,150-200hp,2-4years,30-40k,56400,0-1,1.5-2k,968621
1246445304,Mitsubishi,L 200,150-200hp,6-8years,100k+,19100,0-1,0.5-1k,840781
1247642110,Mercedes-Benz,E-Klasse,150-200hp,15+years,100k+,2888,0-1,0.5-1k,1513092
1248768303,Audi,A7,250-300hp,6-8years,100k+,18579,0-1,1.5-2k,4552163
1246647270,Fiat,500,0-100hp,6-8years,40-50k,7705,2-4,0.5-1k,6254748
1248805486,Volkswagen,Golf VII,0-100hp,4-6years,100k+,8701,0-1,0_0.5k,6265390
1245756715,Skoda,Fabia,0-100hp,10-12years,50-60k,5475,0-1,0.5-1k,2585503
1246671896,Opel,Adam,0-100hp,2-4years,30-40k,11674,0-1,1-1.5k,355431
1231405554,Ford,Galaxy,100-150hp,12-15years,100k+,3835,+45,-1_0k,81717
1237704959,Porsche,718 Boxster,300+hp,2-4years,20-30k,70000,8-15,2k+,6248245
1246516153,Volkswagen,Golf V,100-150hp,15+years,100k+,1386,0-1,0_0.5k,5757163
1247895258,Kia,Sportage,100-150hp,10-12years,100k+,4573,4-8,0.5-1k,764891
1247054475,Peugeot,308,100-150hp,12-15years,100k+,3050,0-1,0.5-1k,129215
1247786601,Volkswagen,Polo,0-100hp,10-12years,100k+,2263,0-1,0.5-1k,915961
1132070963,Mercedes-Benz,A-Klasse,100-150hp,8-10years,80-90k,12593,0-1,1.5-2k,77031
1247136588,Volkswagen,Jetta,100-150hp,12-15years,100k+,2002,0-1,0_0.5k,773311
1247825436,Mercedes-Benz,GLA-Klasse,150-200hp,6-8years,100k+,12966,0-1,1.5-2k,4297893
1247085884,Peugeot,307,100-150hp,15+years,100k+,1900,8-15,0_0.5k,4712053
1242828169,Jeep,Compass,100-150hp,0-2years,0-10k,28300,30-45,1-1.5k,860901
1247451141,MINI,MINI,0-100hp,12-15years,90-100k,3620,0-1,0.5-1k,2001031
1247428677,Ford,Ka,0-100hp,6-8years,100k+,4982,4-8,0.5-1k,1345931
1245939063,Peugeot,Expert,100-150hp,2-4years,20-30k,32518,0-1,1.5-2k,6373955
1247370140,Volkswagen,Golf VII,100-150hp,4-6years,100k+,15809,0-1,0.5-1k,2728453
1239236003,Ford,Fiesta,150-200hp,6-8years,100k+,9012,0-1,1-1.5k,6259769
1246554472,Kia,cee'd,0-100hp,8-10years,100k+,3201,0-1,0_0.5k,6400135
1247921856,BMW,5er,250-300hp,4-6years,50-60k,24840,0-1,2k+,6307347
1246108967,Mitsubishi,ASX,100-150hp,10-12years,100k+,5400,0-1,1-1.5k,6420579
1246289712,Opel,Meriva,100-150hp,8-10years,30-40k,7101,2-4,0.5-1k,129655
1247621703,Peugeot,Partner,0-100hp,12-15years,80-90k,4419,0-1,0.5-1k,6153672
1247971104,Mercedes-Benz,C-Klasse,150-200hp,8-10years,30-40k,13497,0-1,2k+,627511
1239639879,Renault,Megane,0-100hp,10-12years,100k+,2953,8-15,0_0.5k,6327276
1244620294,Skoda,Octavia,150-200hp,6-8years,100k+,14423,15-30,1-1.5k,6032003
1247242907,BMW,3er,100-150hp,10-12years,100k+,4297,0-1,1-1.5k,1183011
1244145514,Seat,Leon,100-150hp,6-8years,100k+,6374,2-4,0.5-1k,6357057
1246663230,Skoda,Fabia,0-100hp,15+years,70-80k,2867,0-1,0.5-1k,74863
1246950923,Ford,Edge,200-250hp,4-6years,100k+,17773,0-1,1-1.5k,5281123
1248048963,Opel,Corsa,0-100hp,8-10years,70-80k,4055,0-1,0.5-1k,3003873
1247352379,Mitsubishi,Colt,0-100hp,15+years,100k+,1458,8-15,0_0.5k,457
1246058391,Renault,Clio,0-100hp,12-15years,100k+,1550,2-4,0_0.5k,6205627
1246553240,Ford,Focus,100-150hp,8-10years,70-80k,5790,0-1,0.5-1k,1561712
1247340053,Volvo,S 60,150-200hp,15+years,100k+,534,0-1,0_0.5k,6355432
1247019946,Citroen,Berlingo,100-150hp,2-4years,70-80k,23231,0-1,2k+,6264920
1246650641,Renault,Clio,0-100hp,15+years,100k+,730,0-1,0_0.5k,3379703
1247085303,Ford,Ranger,150-200hp,2-4years,100k+,21735,15-30,0_0.5k,4856073
1235122487,Renault,Scenic,100-150hp,10-12years,50-60k,5300,0-1,0.5-1k,113837
1246108833,Mercedes-Benz,C-Klasse,300+hp,2-4years,30-40k,81249,0-1,1.5-2k,407602
1247118214,Fiat,Panda,0-100hp,6-8years,40-50k,6182,2-4,0.5-1k,3347283
1223081576,Kia,Sportage,150-200hp,6-8years,100k+,11311,0-1,2k+,6168370
1244336861,Volkswagen,Golf VII Sportsvan,100-150hp,2-4years,20-30k,19290,0-1,1-1.5k,55887
1245943008,Ford,Focus,100-150hp,10-12years,100k+,4536,15-30,0_0.5k,6283362
1247827625,Toyota,Auris,0-100hp,10-12years,60-70k,7000,0-1,0_0.5k,3754053
1246923401,Ford,Fiesta,100-150hp,10-12years,100k+,3250,2-4,0.5-1k,2307543
1247736184,Skoda,Fabia,0-100hp,12-15years,30-40k,3768,0-1,0.5-1k,23675
1244675593,Mercedes-Benz,V-Klasse,150-200hp,2-4years,90-100k,43820,8-15,2k+,385
1237854808,MINI,Cabrio,200-250hp,4-6years,10-20k,23300,+45,<-1k,23695
1245043731,Mercedes-Benz,A-Klasse,150-200hp,2-4years,30-40k,30816,15-30,1-1.5k,385
1247400100,Infiniti,Q60,300+hp,4-6years,90-100k,25314,2-4,1-1.5k,6449601
1247593577,Ford,Mondeo,100-150hp,12-15years,100k+,1218,0-1,0_0.5k,2352513
1247549864,Nissan,Pulsar,100-150hp,6-8years,100k+,6600,2-4,0.5-1k,6163773
1242454988,Audi,A4,100-150hp,12-15years,100k+,2670,+45,0_0.5k,6290840
1245970419,Mercedes-Benz,C-Klasse,200-250hp,0-2years,0-10k,47000,0-1,1.5-2k,467361
1246443482,Mercedes-Benz,E-Klasse,100-150hp,15+years,100k+,500,0-1,0_0.5k,420991
1246643894,Volkswagen,Scirocco,100-150hp,12-15years,100k+,5950,0-1,0.5-1k,3840453
1246718617,Volkswagen,up!,0-100hp,4-6years,70-80k,8962,15-30,1-1.5k,2141403
1242284569,Volkswagen,Polo,0-100hp,10-12years,100k+,4031,0-1,0.5-1k,57175
1244669626,Volkswagen,Beetle,100-150hp,8-10years,70-80k,14777,0-1,1-1.5k,159781
1246118112,Ford,Ka,0-100hp,12-15years,100k+,2019,4-8,0_0.5k,6118361
1241697767,Mercedes-Benz,E-Klasse,250-300hp,10-12years,100k+,13753,0-1,1-1.5k,533531
1246741416,Renault,Twingo,0-100hp,10-12years,100k+,2206,2-4,0_0.5k,3330543
1247809754,Mercedes-Benz,B-Klasse,100-150hp,12-15years,100k+,5426,0-1,1-1.5k,115890
1244182857,Ford,Transit,0-100hp,8-10years,80-90k,3810,+45,0_0.5k,39537
1245602352,BMW,6er,250-300hp,12-15years,100k+,13337,30-45,-1_0k,25667
1246438350,Volkswagen,Touran,100-150hp,10-12years,100k+,4911,2-4,0_0.5k,4571523
1246711601,Mercedes-Benz,GLC-Klasse,250-300hp,2-4years,50-60k,36833,8-15,0.5-1k,6133528
1246049724,Lancia,Delta,100-150hp,8-10years,100k+,4841,15-30,0_0.5k,2186783
1248106053,Audi,Q3,100-150hp,8-10years,100k+,10708,2-4,0.5-1k,1681262
1243884570,Ford,Fiesta,0-100hp,15+years,90-100k,1187,8-15,0_0.5k,5684243
1247175647,Renault,Megane,0-100hp,15+years,100k+,466,15-30,0_0.5k,5040363
1247791457,Smart,forfour,100-150hp,15+years,100k+,1088,8-15,0_0.5k,6210725
1247802130,Peugeot,Expert,100-150hp,15+years,100k+,1023,2-4,0_0.5k,6178846
1246946153,Audi,S6,300+hp,4-6years,100k+,37605,15-30,2k+,73716
1246570454,Renault,Megane,100-150hp,6-8years,100k+,5997,0-1,0_0.5k,6431241
1245212769,Skoda,Octavia,0-100hp,12-15years,100k+,3425,0-1,0.5-1k,139638
1240173765,BMW,5er,250-300hp,8-10years,100k+,10300,0-1,1-1.5k,4239273
1246113185,Jaguar,XE,150-200hp,6-8years,100k+,10700,0-1,0_0.5k,136939
1248469447,Mercedes-Benz,Sprinter,150-200hp,6-8years,100k+,16815,0-1,2k+,524441
1244789126,Mercedes-Benz,CLK-Klasse,200-250hp,15+years,100k+,704,+45,-1_0k,6359703
1246518257,Fiat,Talento,100-150hp,0-2years,70-80k,13902,0-1,0.5-1k,650421
1248662048,BMW,1er,100-150hp,12-15years,100k+,1457,0-1,0_0.5k,6286964
1241110978,Mercedes-Benz,M-Klasse,300+hp,8-10years,100k+,19500,+45,<-1k,40306
1247548367,Skoda,Kodiaq,200-250hp,2-4years,20-30k,37341,8-15,1.5-2k,72
1247207001,Mercedes-Benz,GLA-Klasse,100-150hp,2-4years,20-30k,22885,0-1,1-1.5k,26607
1247309824,Audi,A5,200-250hp,6-8years,80-90k,16064,0-1,1.5-2k,36202
1244283652,BMW,X1,100-150hp,10-12years,70-80k,9464,8-15,0.5-1k,839701
1247032872,Peugeot,208,100-150hp,6-8years,90-100k,7193,2-4,0.5-1k,3385913
1242500840,Skoda,Octavia,100-150hp,15+years,100k+,1863,0-1,0_0.5k,6085003
1246773717,Ford,Fiesta,100-150hp,4-6years,50-60k,11617,0-1,1-1.5k,4885473
1247354152,Volkswagen,Tiguan,100-150hp,8-10years,100k+,10014,0-1,1-1.5k,1572852
1242967767,Audi,A6,200-250hp,15+years,100k+,2285,+45,-1_0k,6428454
1248168244,Volkswagen,Polo,0-100hp,10-12years,100k+,4042,0-1,0_0.5k,52160
1247738540,Audi,A4,0-100hp,15+years,100k+,1302,0-1,0_0.5k,30502
1247811928,Opel,Zafira,0-100hp,15+years,100k+,537,4-8,0_0.5k,4925413
1248166762,Volkswagen,Passat,100-150hp,15+years,100k+,1650,0-1,0_0.5k,2681803
1244551539,Renault,Clio,0-100hp,4-6years,80-90k,8479,0-1,1-1.5k,5394463
1245139180,BMW,1er,100-150hp,4-6years,40-50k,19001,15-30,0.5-1k,6122606
1248189229,Hyundai,i10,0-100hp,6-8years,10-20k,8000,0-1,0.5-1k,28405
1245905853,Hyundai,IONIQ,100-150hp,0-2years,10-20k,27835,15-30,1-1.5k,6415610
1246352625,Seat,Altea,100-150hp,15+years,100k+,1263,15-30,0_0.5k,3459013
1247176142,Ford,Focus,100-150hp,15+years,100k+,673,4-8,0_0.5k,2479723
1244834015,Volkswagen,Passat,0-100hp,15+years,80-90k,831,30-45,0_0.5k,6442186
1247175428,Volkswagen,Golf VI,100-150hp,10-12years,100k+,4471,0-1,0.5-1k,2175473
1246298691,Fiat,Grande Punto,0-100hp,12-15years,100k+,1154,15-30,0_0.5k,6411628
1246492736,Volkswagen,Golf V,100-150hp,15+years,50-60k,3675,0-1,0.5-1k,2539773
1246472658,Volkswagen,Golf V,100-150hp,12-15years,100k+,3705,4-8,0.5-1k,5511233
1245699011,Suzuki,Jimny,0-100hp,12-15years,100k+,4330,30-45,-1_0k,64576
1246315467,BMW,X6,300+hp,4-6years,90-100k,46671,0-1,1.5-2k,74679
1240612387,Porsche,911,300+hp,10-12years,50-60k,52500,+45,<-1k,126819
1242445068,Honda,Jazz,100-150hp,6-8years,100k+,8875,+45,-1_0k,396511
1243945359,Porsche,Boxster,250-300hp,15+years,100k+,10766,8-15,0.5-1k,6219518
1247622467,BMW,1er,100-150hp,15+years,100k+,2714,0-1,0_0.5k,179971
1244970551,Toyota,Avensis,100-150hp,6-8years,100k+,6727,30-45,0.5-1k,5627233
1241749433,Land Rover,Discovery Sport,150-200hp,4-6years,90-100k,16850,+45,<-1k,812331
1247531285,Mercedes-Benz,Vito Tourer,150-200hp,2-4years,70-80k,32800,0-1,0.5-1k,2608723
1245763115,Opel,Insignia,150-200hp,10-12years,100k+,5865,4-8,0.5-1k,1175
1245868091,Saab,9-5,250-300hp,15+years,70-80k,7376,2-4,0.5-1k,1034881
1246853857,Smart,fortwo,0-100hp,15+years,100k+,950,2-4,0_0.5k,3466193
1247534364,Renault,Master,100-150hp,0-2years,10-20k,28943,0-1,0.5-1k,6227244
1248425825,Audi,A3,100-150hp,15+years,100k+,1169,0-1,0_0.5k,5825703
1247566620,BMW,X7,250-300hp,2-4years,90-100k,70000,0-1,2k+,2671073
1246022794,Audi,A3,100-150hp,12-15years,50-60k,6707,0-1,0.5-1k,897711
1248348406,BMW,X1,100-150hp,10-12years,100k+,7700,0-1,0.5-1k,28986
1244678364,Mercedes-Benz,Vito,150-200hp,0-2years,60-70k,24100,2-4,1-1.5k,767
1245846365,Fiat,Seicento,0-100hp,15+years,80-90k,582,8-15,0_0.5k,510021
1247461023,Toyota,Yaris,0-100hp,12-15years,100k+,1815,4-8,0_0.5k,139263
1246362995,Volkswagen,Golf VI,100-150hp,12-15years,100k+,3333,2-4,0_0.5k,6345721
1246785960,Mercedes-Benz,B-Klasse,100-150hp,10-12years,100k+,5347,2-4,0.5-1k,51865
1244203031,Peugeot,206,0-100hp,12-15years,100k+,1862,2-4,0_0.5k,2348333
1246078625,Mercedes-Benz,E-Klasse,300+hp,8-10years,100k+,14864,0-1,1.5-2k,425301
1246478749,Opel,Astra,100-150hp,12-15years,100k+,844,0-1,0_0.5k,2352513
1246855173,Mercedes-Benz,Citan,0-100hp,4-6years,50-60k,9065,0-1,0.5-1k,114283
1247969706,Kia,Picanto,0-100hp,15+years,100k+,329,0-1,0_0.5k,2169913
1246529696,Opel,Corsa,0-100hp,10-12years,50-60k,4095,0-1,0.5-1k,610501
1246570864,Ford,Fiesta,0-100hp,12-15years,100k+,1511,0-1,0_0.5k,1542142
1246709865,Volkswagen,Golf VI,100-150hp,10-12years,100k+,7420,0-1,0_0.5k,6284251
1246533431,Volkswagen,Golf VII,100-150hp,6-8years,100k+,10632,15-30,1-1.5k,53038
1247420622,Volkswagen,Golf VI,0-100hp,10-12years,100k+,4686,2-4,0_0.5k,6156933
1245354270,Smart,fortwo,0-100hp,4-6years,50-60k,12898,15-30,0.5-1k,6342356
1246345660,Opel,Astra,100-150hp,12-15years,100k+,2899,0-1,0.5-1k,139263
1247076577,Citroen,Berlingo,0-100hp,12-15years,60-70k,3284,2-4,0.5-1k,112997
1245435820,Opel,Mokka X,100-150hp,4-6years,80-90k,11941,15-30,0.5-1k,6126786
1241499398,BMW,3er,100-150hp,15+years,100k+,3782,+45,0.5-1k,6070463
1246803025,Citroen,C1,0-100hp,12-15years,100k+,1409,0-1,0_0.5k,1832892
1247585050,Toyota,Yaris,0-100hp,12-15years,100k+,1965,0-1,0.5-1k,6398880
1246353017,BMW,3er,100-150hp,15+years,100k+,935,0-1,0_0.5k,6194858
1247146440,Peugeot,207,100-150hp,10-12years,80-90k,3621,8-15,0.5-1k,344061
1240386236,Ford,Mustang,300+hp,2-4years,30-40k,36254,0-1,1.5-2k,4885473
1246842394,Honda,Jazz,100-150hp,6-8years,80-90k,9386,0-1,0.5-1k,4311423
1246904426,Seat,Ibiza,0-100hp,12-15years,100k+,2148,0-1,0_0.5k,533461
1239860866,Kia,Sportage,150-200hp,6-8years,60-70k,14471,8-15,0_0.5k,424511
1246761706,Audi,A6,200-250hp,12-15years,100k+,6845,0-1,0_0.5k,6413377
1246484309,BMW,3er,150-200hp,15+years,100k+,2954,0-1,0.5-1k,930281
1245471657,BMW,iX3,250-300hp,0-2years,0-10k,57512,+45,-1_0k,183071
1248551563,BMW,3er,100-150hp,4-6years,100k+,13284,0-1,0_0.5k,157651
1245922810,Mazda,6,150-200hp,2-4years,100k+,13754,8-15,1.5-2k,6000443
1246382993,Opel,Astra,150-200hp,8-10years,100k+,3005,2-4,0.5-1k,6303047
1248262440,Volkswagen,up!,0-100hp,8-10years,100k+,4817,0-1,1-1.5k,52738
1246472486,Dacia,Logan MCV II,0-100hp,6-8years,80-90k,5721,30-45,0.5-1k,2295663
1239778234,Land Rover,Range Rover Sport,250-300hp,4-6years,100k+,41064,30-45,2k+,2295663
1241491806,Seat,Leon,250-300hp,4-6years,70-80k,20736,0-1,1-1.5k,6339643
1246699098,Seat,Leon,100-150hp,6-8years,100k+,6133,0-1,0_0.5k,5253923
1220342737,Volkswagen,Caddy,100-150hp,12-15years,100k+,2307,+45,0.5-1k,139451
1245925118,Ford,Fiesta,0-100hp,15+years,100k+,1160,0-1,0_0.5k,6302857
1242120794,Opel,Insignia,300+hp,4-6years,70-80k,16841,0-1,1-1.5k,6211781
1245821835,Volvo,XC 40,300+hp,0-2years,20-30k,55650,8-15,1.5-2k,4561033
1247092401,Toyota,AYGO,0-100hp,12-15years,80-90k,2000,0-1,0_0.5k,6173245
1231321936,Kia,Carens,100-150hp,8-10years,100k+,7852,8-15,0.5-1k,1493951
1248332318,Volkswagen,Golf VI,0-100hp,12-15years,100k+,1368,0-1,0_0.5k,6259416
1245729402,Peugeot,308,150-200hp,10-12years,90-100k,5141,15-30,0.5-1k,2677563
1244214448,Mazda,MX-5,150-200hp,4-6years,60-70k,17085,15-30,0.5-1k,3175733
1247068899,Skoda,Octavia,100-150hp,8-10years,100k+,5056,8-15,0_0.5k,1620172
1247353657,Suzuki,Splash,0-100hp,12-15years,100k+,2300,0-1,0.5-1k,15115
1245245421,Renault,Clio,0-100hp,12-15years,60-70k,2242,15-30,0.5-1k,6261148
1241603584,Audi,TT,200-250hp,4-6years,100k+,21073,15-30,1-1.5k,6372790
1246391705,Citroen,Xsara Picasso,100-150hp,15+years,100k+,761,2-4,0_0.5k,5499533
1245417809,Volkswagen,Polo,0-100hp,15+years,100k+,375,30-45,0_0.5k,51154
1245788518,Audi,A1,0-100hp,8-10years,100k+,6960,15-30,0_0.5k,53038
1246781060,Volkswagen,Touran,100-150hp,10-12years,100k+,6616,8-15,0.5-1k,4249753
1248239158,Fiat,Ducato,100-150hp,4-6years,100k+,10520,0-1,1-1.5k,129098
1246621702,Mercedes-Benz,B-Klasse,100-150hp,12-15years,100k+,3435,0-1,1-1.5k,6184652
