id,buy_price,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,benzin,diesel,hybrid,automatic,manual,time_online_to_reserve_
LH21905,14744,DE,0,Mercedes-Benz,B-Klasse,B 220 CDI,Gray,2015,Van,Teilleder,4.1,73383,177,0,1,0,1,0,1
BX45054,16169,DE,0,Audi,A3,2.0 TDI,Gray,2018,Limousine,Stoff,4.4,100191,150,0,1,0,0,1,68
BT92976,8800,DE,0,Volkswagen,Golf Plus,2.0 TDI,Black,2013,Limousine,Leder,5.1,79453,140,0,1,0,0,1,25
TN77380,19500,HU,0,Volkswagen,Golf VII Sportsvan,1.5 TSI,Gray,2020,Van,Stoff,5.1,19403,130,1,0,0,0,1,121
HN12926,9514,BG,0,Hyundai,i20,1.0 TGDI,Gray,2018,Limousine,Stoff,5.3,47829,100,1,0,0,1,0,17
HG97029,10822,DE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2016,Kombi,Stoff,5.0,93442,110,1,0,0,1,0,11
HR04469,30800,DE,0,Skoda,Kodiaq,2.0 TSI,Black,2018,SUV,Alcantara,4.3,63328,180,1,0,0,1,0,18
HP28224,13475,DE,0,Volkswagen,T-Roc,1.0 TSI,Blue,2017,SUV,Stoff,5.1,84747,115,1,0,0,0,1,14
HH82290,6595,DE,0,Smart,forfour,1.0,Black,2016,Limousine,Stoff,5.2,70795,70,1,0,0,0,1,12
HY58600,21100,DE,0,Kia,XCeed,1.4 TGDI,Gray,2020,SUV,Teilleder,5.7,7603,140,1,0,0,1,0,57
TV06973,10077,DE,0,Dacia,Sandero II,0.9 TCe,Brown,2018,Limousine,Stoff,5.5,14385,90,1,0,0,0,1,4
UX05641,10305,DE,0,Hyundai,i20,1.2,Black,2019,Limousine,Stoff,5.8,22562,85,1,0,0,0,1,21
UU97540,4168,DE,0,Opel,Karl,1.0,Black,2015,Limousine,Stoff,4.3,101145,75,1,0,0,0,1,36
TL01198,14531,DE,0,BMW,2er,218i Active Tourer,Red,2015,Van,Stoff,5.1,30527,135,1,0,0,1,0,4
TL03270,20887,DE,0,Mercedes-Benz,A-Klasse,A 180 d,Gray,2018,Limousine,Leder,4.1,69322,115,0,1,0,1,0,30
VD03106,10817,DE,0,Nissan,Micra,1.0 IG-T,Black,2020,Kombi,Stoff,4.5,21604,101,1,0,0,0,1,44
UV41234,10485,DE,0,Dacia,Lodgy,1.2 TCe,Blue,2017,Van,Stoff,5.5,71419,115,1,0,0,0,1,17
TR18826,20493,DE,0,Audi,A3,2.0 TDI,Blue,2017,Limousine,Stoff,4.6,41000,150,0,1,0,1,0,58
YH98431,4016,DE,0,Seat,Mii,1.0,Red,2014,Limousine,Stoff,4.5,46263,60,1,0,0,0,1,2
XV97601,21109,DE,0,Hyundai,i30,2.0 TGDI,Gray,2018,Limousine,Teilleder,7.1,52224,275,1,0,0,0,1,45
WV43686,11078,DE,0,Audi,A1,1.2 TFSI,White,2014,Limousine,Stoff,5.1,64182,85,1,0,0,0,1,3
YL12655,16197,DE,0,Ford,Kuga,1.5 EcoBoost,Black,2019,SUV,Teilleder,7.0,32016,150,1,0,0,0,1,8
WL58730,16377,DE,0,Audi,Q3,2.0 TFSI,Gray,2013,SUV,Alcantara,7.3,28110,170,1,0,0,1,0,14
YE81607,11215,CZ,0,Skoda,Fabia,1.2 TSI,Gray,2015,Limousine,Stoff,4.6,9490,110,1,0,0,1,0,4
YB80994,8000,DE,0,Suzuki,Swift,1.6,Black,2012,Limousine,Stoff,6.4,59971,135,1,0,0,0,1,49
BK06371,12841,DE,0,Dacia,Duster II,1.6 SCe,Blue,2018,SUV,Stoff,6.5,10882,115,1,0,0,0,1,2
KZ66654,5319,DE,0,Ford,Fiesta,1.6 TDCi,Gray,2015,Limousine,Stoff,3.3,105647,95,0,1,0,0,1,8
LW10465,16181,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2015,Limousine,Teilleder,4.4,77985,150,0,1,0,1,0,21
LW33955,21102,DE,0,Kia,Sportage,1.6 TGDI,Blue,2017,SUV,Leder,7.5,23517,177,1,0,0,1,0,109
LU94876,5616,DE,0,Renault,Twingo,1.0 SCe,White,2016,Limousine,Stoff,4.3,15303,70,1,0,0,0,1,22
MU17806,8983,DE,0,Mazda,3,2.0,Gray,2013,Limousine,Stoff,5.8,81343,165,1,0,0,0,1,31
LL09943,9801,DE,0,Toyota,AYGO,1.0-VVT-i,Purple,2018,Kombi,Stoff,4.2,14945,72,1,0,0,1,0,4
BR41426,16657,DE,0,Volkswagen,Polo,2.0 TSI,Blue,2019,Limousine,Teilleder,5.9,54007,200,1,0,0,0,1,38
BH09447,14139,DE,0,Kia,Sportage,2.0 CRDi,Black,2015,SUV,Leder,7.2,50776,185,0,1,0,1,0,99
BK50392,17310,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2014,Limousine,Leder,5.0,111879,155,1,0,0,0,1,19
BW79977,21000,DE,0,Mazda,CX-5,2.2 Turbodiesel,Gray,2017,SUV,Stoff,5.8,65139,175,0,1,0,1,0,57
BJ01470,4312,RO,0,Dacia,Sandero II,1.2,Blue,2016,Limousine,Stoff,5.8,81459,73,1,0,0,0,1,40
BW86323,28841,DE,0,Hyundai,Santa Fe,2.4 GDI,Red,2019,SUV,Leder,9.3,17276,188,1,0,0,1,0,63
EH68695,9196,DE,0,Opel,Adam,1.4,Orange,2018,Limousine,Teilleder,5.0,45998,87,1,0,0,0,1,40
DW08073,7442,DE,0,Opel,Corsa,1.4,Gray,2017,Limousine,Stoff,5.1,73235,90,1,0,0,0,1,36
ES07576,21600,DE,0,Volkswagen,Golf VII,2.0 TFSI,Black,2016,Limousine,Teilleder,6.4,49892,230,1,0,0,1,0,87
DW21723,4320,CZ,0,Peugeot,208,1.0 VTi,Blue,2012,Limousine,Stoff,4.3,106060,68,1,0,0,0,1,4
EE71510,10785,DE,0,Volkswagen,Polo,1.2 TSI,Red,2015,Limousine,Stoff,4.7,27677,110,1,0,0,1,0,8
ER96459,11800,DE,0,BMW,1er,118d,Silver,2016,Limousine,Stoff,4.3,75879,150,0,1,0,0,1,19
FD53975,20945,DE,0,BMW,4er,420d Gran Coupé,Black,2016,Coupe,Stoff,4,37862,190,0,1,0,1,0,100
EF57171,8271,DE,0,Peugeot,308,1.6 Blue-HDi,White,2016,Kombi,Alcantara,3.9,107363,120,0,1,0,0,1,21
BR53079,24173,DE,0,Audi,A4,35 TFSI,Black,2019,Kombi,Stoff,6.0,19525,150,1,0,0,1,0,47
CH96624,10742,SI,0,Hyundai,ix35,1.6,Black,2014,SUV,Stoff,6.8,56949,135,1,0,0,0,1,15
CC86916,11230,DE,0,Nissan,Micra,1.0 IG-T,Black,2020,Kombi,Stoff,4.5,28252,101,1,0,0,0,1,64
PH26196,9657,DE,0,Fiat,500C,1.2,Red,2017,Cabrio,Stoff,4.9,7688,70,1,0,0,0,1,7
WW89240,4754,DE,0,Renault,Twingo,1.0 SCe,Black,2015,Limousine,Stoff,4.7,72606,70,1,0,0,0,1,26
VM83158,15007,DE,0,Audi,A3,1.6 TDI,Gray,2016,Limousine,Stoff,4.1,93993,110,0,1,0,1,0,71
WZ26320,13744,DE,0,Toyota,Yaris,1.5 Hybrid,Gray,2018,Limousine,Stoff,4.0,31073,75,0,0,1,1,0,77
WF26973,11906,DE,0,MINI,MINI,Cooper S,Blue,2014,Limousine,Leder,5.9,86523,192,1,0,0,0,1,36
WH69885,6823,DE,0,Mitsubishi,Space Star,1.0,Brown,2018,Limousine,Stoff,4.2,5633,70,1,0,0,0,1,31
VX36863,9595,DE,0,Kia,Rio,1.0 TGDI,Gray,2017,Limousine,Leder,4.7,107802,120,1,0,0,0,1,21
BZ80487,22642,DE,0,Skoda,Octavia,2.0 TSI,Gray,2017,Kombi,Stoff,6.6,28475,230,1,0,0,1,0,25
BT34980,13827,DE,0,Alfa Romeo,Giulietta,1.4 Turbo,Red,2019,Limousine,Stoff,7.4,38463,120,1,0,0,0,1,41
CF12306,9347,DE,0,Volkswagen,Polo,1.2 TSI,Gray,2015,Limousine,Stoff,5.1,42500,90,1,0,0,0,1,21
RY93613,16683,DE,0,Volkswagen,Taigo,1.0 TSI,Black,2022,SUV,Stoff,4.7,6699,95,1,0,0,0,1,8
SA66622,33014,DE,0,Land Rover,Discovery Sport,2.0 Td4,Gray,2019,SUV,Teilleder,6.4,7345,180,0,1,0,1,0,37
MV68135,19014,DE,0,Volkswagen,Golf VII,1.4 GTE,Blue,2018,Limousine,Teilleder,1.6,93156,150,0,0,1,1,0,14
ND83229,11954,DE,0,Opel,Mokka X,1.6 CDTI DPF,Black,2016,SUV,Teilleder,4.9,86787,135,0,1,0,1,0,32
MB62698,10035,DE,0,Peugeot,2008,1.2 e-THP,Black,2017,SUV,Leder,4.8,69721,130,1,0,0,0,1,27
MY09273,5461,DE,0,Fiat,Panda,1.2,Black,2015,Limousine,Stoff,5.2,9090,70,1,0,0,0,1,3
ML23769,18551,DE,0,Audi,A5,2.0 TFSI quattro,Black,2015,Coupe,Alcantara,6.6,90488,230,1,0,0,1,0,6
MW45663,15244,DE,0,Audi,A4,2.0 TDI,Silver,2017,Kombi,Stoff,4.0,94803,150,0,1,0,0,1,35
NK14705,20466,DE,0,Volkswagen,Golf VII,2.0 TSI,White,2018,Limousine,Stoff,6.3,57088,230,1,0,0,1,0,42
CB27014,7324,DE,0,Seat,Ibiza,1.2 TSI,Black,2016,Kombi,Stoff,4.9,64659,90,1,0,0,0,1,29
SU61045,18728,DE,0,Mercedes-Benz,GLA-Klasse,GLA 220 d,White,2017,SUV,Teilleder,4.2,97585,177,0,1,0,1,0,65
BN65306,14257,DE,0,Ford,Focus,1.0 EcoBoost,Black,2018,Kombi,Stoff,5.0,51389,140,1,0,0,0,1,19
GY04247,18861,DE,0,Volkswagen,Touran,1.4 TSI,Gray,2018,Van,Stoff,5.4,82109,150,1,0,0,1,0,2
WA78143,8500,DE,0,Alfa Romeo,MiTo,0.9 TwinAir,Red,2017,Limousine,Stoff,8.2,37407,105,1,0,0,0,1,2
WN35345,9700,DE,0,Smart,fortwo,1.0,Gray,2017,Coupe,Stoff,4.1,34243,70,1,0,0,1,0,17
CA85349,16585,DE,0,Nissan,X-Trail,1.6 dCi,Black,2017,SUV,Leder,5.3,39754,130,0,1,0,0,1,69
VR05311,7968,DE,0,Skoda,Rapid,1.2 TSI,White,2015,Limousine,Stoff,4.8,68164,110,1,0,0,0,1,13
WJ88954,12522,DE,0,Opel,Zafira Tourer,1.4 Turbo,White,2017,Van,Stoff,6.4,9806,120,1,0,0,0,1,27
GG35432,13862,DE,0,Audi,A1,1.4 TFSI,Red,2017,Limousine,Stoff,5.1,55885,125,1,0,0,0,1,8
JV07465,20495,DE,1,Mercedes-Benz,GLK-Klasse,GLK 220 CDI,Gray,2015,SUV,Teilleder,6.1,116434,170,0,1,0,1,0,25
FP07757,11209,DE,0,Volkswagen,Passat,2.0 TDI,Blue,2012,Kombi,Teilleder,5.2,93918,140,0,1,0,1,0,9
WM79431,25030,DE,0,BMW,4er,420i Gran Coupé,Black,2019,Coupe,Leder,5.9,46224,185,1,0,0,1,0,47
JS32229,11357,DE,0,Volkswagen,Polo,1.2 TSI,Red,2016,Limousine,Stoff,4.7,31592,90,1,0,0,1,0,100
WU59853,10960,DE,0,Dacia,Sandero II,0.9 TCe,Gray,2018,Limousine,Stoff,5.4,5498,90,1,0,0,1,0,10
FV49131,34005,HR,0,Ford,Tourneo Custom,2.0 TDCi,Gray,2019,Bus,Stoff,6.7,70683,185,0,1,0,1,0,73
KY67725,13291,DE,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Silver,2015,Van,Stoff,5.0,16034,110,1,0,0,1,0,68
FW89140,14837,LU,0,MINI,MINI,Cooper S,Gray,2015,Limousine,Leder,5.3,35648,192,1,0,0,1,0,18
NM28425,18313,DE,0,Seat,Leon,1.5 TSI ACT,Black,2019,Kombi,Leder,5.1,15903,150,1,0,0,0,1,23
JU14674,6500,DE,0,Fiat,500,1.2,Red,2016,Limousine,Stoff,5.1,39447,70,1,0,0,0,1,26
NJ33326,13042,DE,0,Opel,Corsa,1.6 Turbo,Blue,2016,Limousine,Teilleder,7.5,60275,207,1,0,0,0,1,14
NJ63611,17434,DE,0,BMW,3er,320d,Black,2018,Kombi,Leder,4.1,98599,190,0,1,0,1,0,10
PN50871,11000,DE,0,Volkswagen,up!,1.0,Black,2017,Limousine,Stoff,4.3,19233,75,1,0,0,0,1,58
NT20965,15483,DE,0,Ford,Focus,2.0 EcoBoost,Black,2017,Kombi,Teilleder,6.8,107681,250,1,0,0,0,1,24
LD59048,12001,DE,0,Ford,Kuga,1.5 EcoBoost,Black,2016,SUV,Stoff,6.2,95743,150,1,0,0,0,1,52
YZ76678,13053,DE,0,Mitsubishi,ASX,2.2 DI-D,Silver,2017,SUV,Stoff,5.8,108352,150,0,1,0,1,0,34
NX14770,15755,DE,0,Audi,A3 Limousine,1.5 TFSI,Black,2017,Limousine,Stoff,5.1,59919,150,1,0,0,1,0,21
NY40030,22633,FR,0,Hyundai,Tucson,1.6 TGDI,White,2018,SUV,Stoff,7.2,29629,177,1,0,0,1,0,21
XY78889,12088,LU,0,Dacia,Duster II,1.5 dCi,Gray,2018,SUV,Stoff,4.4,57877,110,0,1,0,0,1,68
GM20221,40618,DE,0,Hyundai,Tucson,1.6 T-GDI Plug-In-Hybrid,Gray,2021,SUV,Alcantara,1.4,5305,265,1,0,0,1,0,56
ZC52187,18483,DE,0,Audi,A3,2.0 TDI,White,2015,Cabrio,Teilleder,4.9,106846,185,0,1,0,1,0,60
GB68023,13543,DE,0,Toyota,Avensis,1.8,Black,2016,Limousine,Stoff,5.9,19628,147,1,0,0,1,0,65
NT59911,35500,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Purple,2016,Bus,Stoff,6.4,69378,205,0,1,0,1,0,29
XL19837,27735,DE,0,Volkswagen,Tiguan,2.0 TSI,Black,2017,SUV,Alcantara,7.2,62078,180,1,0,0,1,0,52
MM98104,22770,DE,0,Kia,pro_cee'd,1.6 TGDI,White,2019,Coupe,Alcantara,6.2,16208,205,1,0,0,1,0,30
VV40548,22200,DE,0,Hyundai,Tucson,1.6 TGDI,White,2019,SUV,Teilleder,7.4,30497,177,1,0,0,1,0,1
BN33454,23525,DE,0,Ford,Galaxy,2.0 EcoBoost SCTi,Silver,2017,Van,Teilleder,7.9,50023,240,1,0,0,1,0,17
PL91716,9632,DE,0,Renault,Captur,1.2 TCe,Gray,2014,SUV,Stoff,5.4,18461,120,1,0,0,1,0,22
CE82164,10519,DE,0,Suzuki,Ignis,1.2 DualJet,Red,2018,Limousine,Stoff,4.6,19991,90,1,0,0,0,1,33
VN57772,20437,DE,0,Seat,Ateca,2.0 TDI,Black,2017,SUV,Alcantara,5.3,50497,190,0,1,0,1,0,1
SA28412,13915,DE,0,Renault,Grand Scenic,1.6 dCi Energy,White,2017,Van,Teilleder,4.7,98357,160,0,1,0,1,0,52
WY74932,11966,DE,0,Dacia,Duster II,1.6 SCe,Black,2019,SUV,Stoff,6.5,34051,115,1,0,0,0,1,71
SB16430,24500,DE,0,Audi,S3,2.0 TFSI,Black,2013,Limousine,Teilleder,7.0,84324,300,1,0,0,1,0,59
BZ62745,25296,DE,0,Mercedes-Benz,C-Klasse,C 200,White,2018,Limousine,Teilleder,6.0,31211,197,1,0,0,1,0,40
BT33386,10888,DE,0,Opel,Mokka,1.4 Turbo,Orange,2014,SUV,Stoff,6.7,52798,140,1,0,0,1,0,49
FP57924,27634,DE,0,Jeep,Grand Cherokee,3.0 CRD,Black,2016,SUV,Leder,7.5,66417,250,0,1,0,1,0,6
FM32808,13394,DE,0,Skoda,Fabia,1.4 TSI,White,2018,Kombi,Stoff,4.9,43299,125,1,0,0,1,0,58
FX65226,12861,DE,0,Volkswagen,Golf VII,2.0 TDI,White,2016,Kombi,Stoff,4.8,107853,185,0,1,0,1,0,95
GH28936,19293,DE,0,Subaru,Outback,2.5,Gray,2016,Kombi,Leder,7.0,49159,175,1,0,0,1,0,13
GN79343,14707,DE,0,Ford,EcoSport,1.0 EcoBoost,Gray,2019,SUV,Teilleder,5.3,15360,125,1,0,0,0,1,60
KZ73894,12740,DE,0,Seat,Leon,1.4 TSI,White,2015,Kombi,Teilleder,5.2,68584,125,1,0,0,0,1,45
EN45458,25791,DE,0,Volkswagen,Golf VII,2.0 TSI,Red,2018,Limousine,Leder,6.3,18804,245,1,0,0,1,0,75
LJ31428,14334,DE,0,Peugeot,2008,1.2 e-THP,Black,2019,SUV,Teilleder,5.1,40322,130,1,0,0,0,1,48
BX79962,13697,DE,0,Toyota,Avensis,1.8,Gray,2017,Kombi,Stoff,6.5,65675,147,1,0,0,0,1,55
CH36885,23095,DE,1,Hyundai,Tucson,1.6 TGDI,Red,2019,SUV,Leder,7.4,30710,177,1,0,0,1,0,18
KU12286,25496,DE,0,Citroen,DS7 Crossback,2.0 Blue-HDi,White,2018,SUV,Leder,4.9,51958,180,0,1,0,1,0,88
FV17197,8923,DE,0,Ford,Mondeo,2.0 TDCi,Gray,2013,Kombi,Teilleder,4.9,119698,163,0,1,0,0,1,19
GW33680,16670,DE,0,Renault,Megane,1.6 TCe Energy,Blue,2018,Limousine,Stoff,6.0,47192,165,1,0,0,1,0,21
FZ33251,11344,DE,0,Fiat,500,1.2,Gray,2020,Limousine,Teilleder,5.4,10187,69,1,0,0,1,0,16
TD47467,16579,DE,0,Kia,Stonic,1.0 TGDI,White,2018,SUV,Teilleder,5.2,17805,120,1,0,0,1,0,100
KR19223,16897,DE,0,Hyundai,Tucson,2.0 CRDi,Beige,2015,SUV,Leder,6.5,90130,185,0,1,0,1,0,2
LM14611,11307,DE,0,Renault,Captur,0.9 Energy,Gray,2018,SUV,Stoff,5.4,34732,90,1,0,0,0,1,34
BZ33638,15639,DE,0,Audi,A3,2.0 TDI,Red,2015,Limousine,Alcantara,4.9,111932,185,0,1,0,1,0,19
MB32582,6995,DE,0,Smart,forfour,1.0,White,2015,Limousine,Stoff,5.2,41008,70,1,0,0,0,1,22
GG11490,17049,DE,0,Seat,Arona,1.5 TSI ACT,Orange,2019,SUV,Stoff,5.1,26109,150,1,0,0,0,1,90
GK04813,12563,DE,0,Fiat,500X,1.6,White,2019,SUV,Stoff,6.8,41221,110,1,0,0,0,1,21
BT29544,6912,DE,0,Volkswagen,Polo,1.4 TDI,Red,2015,Limousine,Stoff,3.6,108714,75,0,1,0,0,1,21
BW80012,12648,DE,0,BMW,X3,xDrive 20d,Black,2013,SUV,Teilleder,5.6,113418,185,0,1,0,0,1,2
SU82063,9672,DE,0,Skoda,Fabia,1.0 MPI,Black,2018,Kombi,Stoff,4.8,41050,75,1,0,0,0,1,5
LU52617,20663,DE,0,Volkswagen,Polo,2.0 TSI,White,2020,Limousine,Teilleder,5.8,7818,200,1,0,0,1,0,81
GD72968,35237,DE,0,Hyundai,Santa Fe,2.2 CRDi,Gray,2020,SUV,Leder,6.3,17679,200,0,1,0,1,0,118
GP46305,6667,DE,0,Dacia,Sandero II,1.5 dCi,Blue,2015,Limousine,Stoff,3.8,80410,90,0,1,0,0,1,35
XE61244,7587,DE,0,Fiat,500C,1.2,White,2016,Cabrio,Teilleder,4.9,72510,70,1,0,0,0,1,31
GW49328,13064,DE,0,Mercedes-Benz,B-Klasse,B 200 CDI,Silver,2015,Van,Teilleder,4.3,90191,135,0,1,0,1,0,2
ZG59114,5072,DE,0,Skoda,Fabia,1.2,Black,2013,Limousine,Stoff,5.5,77502,70,1,0,0,0,1,11
LB95626,19845,SI,0,Skoda,Octavia,2.0 TSI,Black,2018,Kombi,Stoff,6.6,61488,230,1,0,0,1,0,9
UD27436,4905,DE,0,Smart,fortwo,1.0,Black,2015,Coupe,Teilleder,4.1,71816,70,1,0,0,0,1,11
BP94501,21508,DE,0,Peugeot,3008,1.6 Turbo,White,2017,SUV,Leder,5.8,34163,165,1,0,0,1,0,5
BK72449,8244,DE,0,Opel,Corsa,1.0,White,2015,Limousine,Stoff,4.9,32508,115,1,0,0,0,1,112
NG02052,7371,DE,0,Smart,forfour,1.0,White,2015,Limousine,Leder,5.2,49841,70,1,0,0,0,1,43
MG81235,16400,DE,1,Volkswagen,Golf VII,1.5 TSI,Black,2017,Limousine,Stoff,4.9,70255,150,1,0,0,1,0,71
FE88010,15954,DE,0,Honda,Jazz,1.5 i-VTEC,Red,2019,Van,Stoff,5.5,16909,130,1,0,0,1,0,66
SA24236,4998,CZ,0,Fiat,500L,1.4,Red,2013,Van,Stoff,6.2,115307,95,1,0,0,0,1,19
YV18683,4911,DE,0,Volkswagen,up!,1.0,White,2014,Limousine,Stoff,4.5,93233,60,1,0,0,0,1,60
CA63925,10591,DE,0,BMW,1er,118d,Black,2013,Limousine,Stoff,4.4,46837,143,0,1,0,0,1,37
BX81998,4852,DE,0,Ford,Fiesta,1.0,Silver,2013,Limousine,Stoff,4.6,31339,80,1,0,0,0,1,1
GC26082,10014,DE,0,Volkswagen,Golf VII,1.2 TSI,Blue,2014,Limousine,Stoff,4.9,60203,105,1,0,0,0,1,62
GJ05279,14827,DE,0,Volkswagen,Passat,2.0 TDI,Black,2018,Kombi,Stoff,4.9,117679,150,0,1,0,1,0,8
WE35671,10879,DE,0,Hyundai,i20,1.2,Blue,2020,Limousine,Stoff,5.8,26131,85,1,0,0,0,1,22
GR03842,24927,DE,0,Volkswagen,Golf VII,2.0 TSI,Blue,2019,Limousine,Stoff,6.2,32866,245,1,0,0,1,0,42
VZ84485,19252,DE,0,Opel,Insignia,2.0 CDTI,Gray,2019,Kombi,Leder,5.6,56561,170,0,1,0,1,0,3
BY02504,8436,DE,0,Ford,EcoSport,1.0 EcoBoost,Blue,2015,SUV,Stoff,5.4,56094,125,1,0,0,0,1,39
PT83177,13567,DE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2016,Limousine,Stoff,4.9,54819,110,1,0,0,0,1,74
XH78126,14744,DE,0,Suzuki,Jimny,1.3,Green,2018,SUV,Stoff,6.8,41058,85,1,0,0,0,1,31
YP97528,8090,DE,0,Seat,Ibiza,1.0 TSI,White,2015,Limousine,Teilleder,4.2,35077,95,1,0,0,0,1,2
SD84161,22414,DE,1,Ford,Mondeo,2.0 TDCi,Gray,2019,Kombi,Leder,5,27504,180,0,1,0,1,0,45
BV72463,18568,DE,0,Nissan,X-Trail,2.0 dCi,Orange,2017,SUV,Stoff,6.1,85548,177,0,1,0,1,0,47
FJ27882,11867,DE,0,Opel,Meriva,1.4 Turbo,Gray,2017,Van,Stoff,6.9,11045,120,1,0,0,1,0,30
CC62241,6866,DE,0,Smart,fortwo,1.0,White,2017,Coupe,Stoff,4.1,88672,70,1,0,0,0,1,66
BZ84208,20896,DE,0,Ford,Puma,1.0 EcoBoost,White,2019,SUV,Teilleder,4.5,27349,155,1,0,0,0,1,19
GP84010,10715,DE,0,Toyota,Yaris,1.5 Dual VVT-iE,Gray,2017,Limousine,Stoff,4.8,26545,110,1,0,0,0,1,70
FG00987,9265,DE,0,Volkswagen,up!,1.0 TSI,Black,2016,Limousine,Stoff,4.4,28509,90,1,0,0,0,1,71
KD17248,7422,DE,0,Hyundai,ix20,1.4,Gray,2014,Van,Leder,6,58346,90,1,0,0,0,1,8
NU18663,8558,DE,0,Dacia,Sandero II,0.9 TCe,Gray,2019,Limousine,Stoff,5.1,44717,90,1,0,0,0,1,69
BU32962,11989,DE,0,Seat,Leon,1.4 TSI,Black,2017,Limousine,Teilleder,5.2,99343,125,1,0,0,0,1,57
JN37366,24018,DE,0,BMW,4er,425d Gran Coupé,Red,2016,Limousine,Leder,4.6,39173,225,0,1,0,1,0,59
CG28189,25669,DE,1,Suzuki,Jimny,1.5,Black,2018,SUV,Stoff,6.8,8973,102,1,0,0,0,1,19
BR79543,9500,DE,0,Ford,B-Max,1.0 EcoBoost,White,2015,Van,Stoff,4.9,28929,100,1,0,0,0,1,84
KR14474,8262,DE,0,Mazda,3,2.2 Turbodiesel,White,2014,Limousine,Stoff,4.1,99044,150,0,1,0,0,1,11
JN89031,16614,DE,1,Ford,Mondeo,2.0 TDCi Bi-Turbo,Brown,2016,Kombi,Leder,5.2,63274,210,0,1,0,1,0,4
CZ52502,5095,DE,0,Skoda,Citigo,1.0 MPI,White,2014,Limousine,Stoff,4.5,63347,60,1,0,0,0,1,1
FV45269,13384,DE,0,Honda,HR-V,1.5,Red,2018,SUV,Stoff,5.6,44717,130,1,0,0,0,1,15
KN55907,8947,DE,0,Skoda,Yeti,1.2 TSI,Red,2015,SUV,Stoff,5.7,31285,110,1,0,0,0,1,13
VT68899,14076,DE,0,Renault,Megane,1.3 TCe,Black,2019,Kombi,Stoff,5.5,47055,140,1,0,0,1,0,3
JF91074,22683,DE,0,Audi,A3,2.0 TDI,Gray,2018,Cabrio,Teilleder,4.5,65831,150,0,1,0,1,0,1
GN99711,15429,DE,0,Opel,Mokka X,1.4 Turbo,Blue,2018,SUV,Teilleder,7.1,34929,140,1,0,0,1,0,80
GD84111,14010,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2015,Limousine,Teilleder,4.2,88520,150,0,1,0,1,0,32
GU40281,14100,DE,0,Dacia,Duster II,1.3 TCe,Gray,2019,SUV,Stoff,6.0,30911,131,1,0,0,0,1,43
CC76107,7276,DE,0,Hyundai,i20,1.2,Red,2017,Limousine,Stoff,5.1,90604,85,1,0,0,0,1,42
PE51596,11107,DE,0,Smart,fortwo,0.9 Turbo,White,2016,Cabrio,Stoff,4.2,26006,90,1,0,0,1,0,10
BD64580,8151,DE,0,Citroen,DS3,1.6 THP,Gray,2015,Limousine,Stoff,5.6,66270,165,1,0,0,0,1,1
HB39056,17999,DE,0,Ford,Fiesta,1.5 EcoBoost,Blue,2020,Limousine,Teilleder,6.1,14991,200,1,0,0,0,1,57
BF16739,6934,DE,0,Ford,C-Max,1.0 EcoBoost,Black,2016,Van,Stoff,5.1,107874,100,1,0,0,0,1,3
CE84997,17899,DE,0,MINI,MINI,Cooper,Orange,2018,Limousine,Leder,4.6,59004,135,1,0,0,1,0,108
HA50843,24024,PL,0,Kia,XCeed,1.6 TGDI,Yellow,2021,SUV,Teilleder,6.5,9613,204,1,0,0,1,0,21
HY05203,8950,AT,0,Fiat,500,1.2,Gray,2017,Limousine,Stoff,4.3,44655,70,1,0,0,0,1,26
JU26094,14663,DE,0,Skoda,Octavia,1.4 TSI,Gray,2017,Kombi,Stoff,5.3,57469,150,1,0,0,0,1,9
JB12351,9105,DE,0,Volkswagen,up!,1.0,Red,2018,Limousine,Stoff,4.1,19214,75,1,0,0,0,1,56
HV35586,15205,DE,0,Mazda,CX-5,2.2 Turbodiesel,Brown,2016,SUV,Leder,5.5,108312,175,0,1,0,1,0,20
HH52080,11369,DE,0,Dacia,Logan MCV II,0.9 TCe,White,2019,Kombi,Stoff,5.5,16987,90,1,0,0,0,1,10
BM20349,10000,DE,0,Fiat,Tipo,1.6 JTDM,Silver,2017,Kombi,Stoff,4.7,66274,120,0,1,0,1,0,75
GP91524,16208,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2018,Limousine,Alcantara,5.0,34574,150,1,0,0,0,1,52
TX94837,5621,DE,0,Ford,Focus,1.5 TDCi,White,2015,Kombi,Stoff,3.8,100322,95,0,1,0,0,1,4
SR13998,17970,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2018,Limousine,Stoff,4.9,62486,150,1,0,0,1,0,25
TF36336,12665,DE,1,BMW,2er,218d Gran Tourer,Gray,2016,Van,Stoff,4.9,119278,150,0,1,0,1,0,5
TE59014,17631,DE,0,Hyundai,Kona,1.6 TGDI,Gray,2018,SUV,Teilleder,6.7,18900,177,1,0,0,1,0,3
